date,hour,load_forecast,actual_load,datetime
2022-06-12,1,10583.75,10045.0,2022-06-12 01:00:00
2022-06-12,2,10438.0,9767.5,2022-06-12 02:00:00
2022-06-12,3,10390.5,9607.5,2022-06-12 03:00:00
2022-06-12,4,10327.5,9581.5,2022-06-12 04:00:00
2022-06-12,5,10163.5,9319.5,2022-06-12 05:00:00
2022-06-12,6,9670.25,8803.0,2022-06-12 06:00:00
2022-06-12,7,9069.5,8243.25,2022-06-12 07:00:00
2022-06-12,8,8402.5,7850.25,2022-06-12 08:00:00
2022-06-12,9,7656.25,7514.0,2022-06-12 09:00:00
2022-06-12,10,6763.0,7054.5,2022-06-12 10:00:00
2022-06-12,11,6409.25,6750.25,2022-06-12 11:00:00
2022-06-12,12,6418.25,6782.25,2022-06-12 12:00:00
2022-06-12,13,6641.75,6498.0,2022-06-12 13:00:00
2022-06-12,14,6826.25,6281.25,2022-06-12 14:00:00
2022-06-12,15,7157.5,6726.0,2022-06-12 15:00:00
2022-06-12,16,7895.5,7265.5,2022-06-12 16:00:00
2022-06-12,17,9115.75,8471.5,2022-06-12 17:00:00
2022-06-12,18,10185.75,9288.0,2022-06-12 18:00:00
2022-06-12,19,10867.75,10185.0,2022-06-12 19:00:00
2022-06-12,20,11478.5,11068.5,2022-06-12 20:00:00
2022-06-12,21,11642.75,11408.0,2022-06-12 21:00:00
2022-06-12,22,11636.0,11538.5,2022-06-12 22:00:00
2022-06-12,23,11320.5,11019.75,2022-06-12 23:00:00
2022-06-13,0,11057.5,10593.25,2022-06-13 00:00:00
2022-06-13,1,10855.0,10296.5,2022-06-13 01:00:00
2022-06-13,2,10618.75,10108.0,2022-06-13 02:00:00
2022-06-13,3,10592.25,10021.5,2022-06-13 03:00:00
2022-06-13,4,10629.25,10087.25,2022-06-13 04:00:00
2022-06-13,5,10659.25,10136.75,2022-06-13 05:00:00
2022-06-13,6,10500.5,10523.0,2022-06-13 06:00:00
2022-06-13,7,10406.0,11013.75,2022-06-13 07:00:00
2022-06-13,8,9889.0,10985.0,2022-06-13 08:00:00
2022-06-13,9,9420.25,10441.25,2022-06-13 09:00:00
2022-06-13,10,8949.0,9994.25,2022-06-13 10:00:00
2022-06-13,11,8607.25,9613.5,2022-06-13 11:00:00
2022-06-13,12,8289.5,9039.0,2022-06-13 12:00:00
2022-06-13,13,8573.25,8719.25,2022-06-13 13:00:00
2022-06-13,14,9274.5,8595.75,2022-06-13 14:00:00
2022-06-13,15,9803.25,8779.5,2022-06-13 15:00:00
2022-06-13,16,10620.0,9305.25,2022-06-13 16:00:00
2022-06-13,17,11645.5,10390.75,2022-06-13 17:00:00
2022-06-13,18,11930.0,10827.0,2022-06-13 18:00:00
2022-06-13,19,11945.0,11462.0,2022-06-13 19:00:00
2022-06-13,20,12189.25,12067.75,2022-06-13 20:00:00
2022-06-13,21,12386.0,12384.0,2022-06-13 21:00:00
2022-06-13,22,12404.25,12374.25,2022-06-13 22:00:00
2022-06-13,23,12004.75,11887.0,2022-06-13 23:00:00
2022-06-14,0,11446.0,11273.25,2022-06-14 00:00:00
2022-06-14,1,11016.0,10739.25,2022-06-14 01:00:00
2022-06-14,2,10738.75,10512.5,2022-06-14 02:00:00
2022-06-14,3,10556.0,10330.75,2022-06-14 03:00:00
2022-06-14,4,10526.25,10310.25,2022-06-14 04:00:00
2022-06-14,5,10591.25,10306.0,2022-06-14 05:00:00
2022-06-14,6,10735.75,10414.0,2022-06-14 06:00:00
2022-06-14,7,10926.25,10755.75,2022-06-14 07:00:00
2022-06-14,8,10850.75,10616.25,2022-06-14 08:00:00
2022-06-14,9,10263.0,10045.25,2022-06-14 09:00:00
2022-06-14,10,9443.75,9327.0,2022-06-14 10:00:00
2022-06-14,11,8763.25,8982.5,2022-06-14 11:00:00
2022-06-14,12,8338.25,8707.75,2022-06-14 12:00:00
2022-06-14,13,7921.5,8505.0,2022-06-14 13:00:00
2022-06-14,14,8190.25,8447.75,2022-06-14 14:00:00
2022-06-14,15,8256.0,8588.25,2022-06-14 15:00:00
2022-06-14,16,8807.5,9051.25,2022-06-14 16:00:00
2022-06-14,17,9992.5,10104.25,2022-06-14 17:00:00
2022-06-14,18,10996.75,10618.5,2022-06-14 18:00:00
2022-06-14,19,11722.5,11317.0,2022-06-14 19:00:00
2022-06-14,20,12511.25,11994.25,2022-06-14 20:00:00
2022-06-14,21,12966.25,12247.0,2022-06-14 21:00:00
2022-06-14,22,13044.0,12093.5,2022-06-14 22:00:00
2022-06-14,23,12686.75,11631.25,2022-06-14 23:00:00
2022-06-15,0,12161.75,10894.0,2022-06-15 00:00:00
2022-06-15,1,11725.25,10460.75,2022-06-15 01:00:00
2022-06-15,2,11379.0,10212.25,2022-06-15 02:00:00
2022-06-15,3,11218.75,10060.5,2022-06-15 03:00:00
2022-06-15,4,11150.75,10025.5,2022-06-15 04:00:00
2022-06-15,5,11077.0,10032.5,2022-06-15 05:00:00
2022-06-15,6,11005.25,10273.75,2022-06-15 06:00:00
2022-06-15,7,11030.5,10666.5,2022-06-15 07:00:00
2022-06-15,8,10674.5,10550.0,2022-06-15 08:00:00
2022-06-15,9,9824.75,9937.0,2022-06-15 09:00:00
2022-06-15,10,8983.75,9043.75,2022-06-15 10:00:00
2022-06-15,11,8812.0,8299.25,2022-06-15 11:00:00
2022-06-15,12,8718.25,7851.0,2022-06-15 12:00:00
2022-06-15,13,8894.5,7753.0,2022-06-15 13:00:00
2022-06-15,14,9234.25,7790.5,2022-06-15 14:00:00
2022-06-15,15,9457.5,8173.75,2022-06-15 15:00:00
2022-06-15,16,10128.0,8962.25,2022-06-15 16:00:00
2022-06-15,17,11203.5,10229.5,2022-06-15 17:00:00
2022-06-15,18,11493.25,10862.75,2022-06-15 18:00:00
2022-06-15,19,11543.25,11636.75,2022-06-15 19:00:00
2022-06-15,20,11876.75,12260.0,2022-06-15 20:00:00
2022-06-15,21,12245.0,12476.25,2022-06-15 21:00:00
2022-06-15,22,12419.25,12323.25,2022-06-15 22:00:00
2022-06-15,23,12170.25,11861.5,2022-06-15 23:00:00
2022-06-16,0,11698.75,11159.5,2022-06-16 00:00:00
2022-06-16,1,11152.25,10672.0,2022-06-16 01:00:00
2022-06-16,2,10913.25,10419.75,2022-06-16 02:00:00
2022-06-16,3,10790.25,10310.75,2022-06-16 03:00:00
2022-06-16,4,10763.75,10297.25,2022-06-16 04:00:00
2022-06-16,5,10698.0,10306.5,2022-06-16 05:00:00
2022-06-16,6,10518.5,10581.25,2022-06-16 06:00:00
2022-06-16,7,10347.5,10906.0,2022-06-16 07:00:00
2022-06-16,8,9880.5,10694.5,2022-06-16 08:00:00
2022-06-16,9,9178.75,10135.0,2022-06-16 09:00:00
2022-06-16,10,8217.25,9274.0,2022-06-16 10:00:00
2022-06-16,11,7531.0,8606.25,2022-06-16 11:00:00
2022-06-16,12,7164.0,8110.0,2022-06-16 12:00:00
2022-06-16,13,6844.5,8013.25,2022-06-16 13:00:00
2022-06-16,14,6770.75,8160.25,2022-06-16 14:00:00
2022-06-16,15,6970.0,8657.75,2022-06-16 15:00:00
2022-06-16,16,7593.75,9413.5,2022-06-16 16:00:00
2022-06-16,17,9026.25,10836.0,2022-06-16 17:00:00
2022-06-16,18,10085.25,12015.0,2022-06-16 18:00:00
2022-06-16,19,11089.5,12092.75,2022-06-16 19:00:00
2022-06-16,20,11871.0,12793.5,2022-06-16 20:00:00
2022-06-16,21,12284.25,12918.0,2022-06-16 21:00:00
2022-06-16,22,12431.75,12822.0,2022-06-16 22:00:00
2022-06-16,23,12083.25,12377.5,2022-06-16 23:00:00
2022-06-17,0,11456.5,11482.75,2022-06-17 00:00:00
2022-06-17,1,10982.5,10965.75,2022-06-17 01:00:00
2022-06-17,2,10751.0,10619.25,2022-06-17 02:00:00
2022-06-17,3,10551.25,10382.5,2022-06-17 03:00:00
2022-06-17,4,10477.25,10307.25,2022-06-17 04:00:00
2022-06-17,5,10523.75,10271.75,2022-06-17 05:00:00
2022-06-17,6,10482.25,10700.25,2022-06-17 06:00:00
2022-06-17,7,10589.25,11430.25,2022-06-17 07:00:00
2022-06-17,8,10521.25,11575.25,2022-06-17 08:00:00
2022-06-17,9,9926.25,10851.75,2022-06-17 09:00:00
2022-06-17,10,8914.0,9964.0,2022-06-17 10:00:00
2022-06-17,11,7902.25,9321.0,2022-06-17 11:00:00
2022-06-17,12,7275.5,8894.0,2022-06-17 12:00:00
2022-06-17,13,7145.75,8663.75,2022-06-17 13:00:00
2022-06-17,14,7291.75,8736.75,2022-06-17 14:00:00
2022-06-17,15,7629.0,9123.5,2022-06-17 15:00:00
2022-06-17,16,8398.0,9717.75,2022-06-17 16:00:00
2022-06-17,17,9631.25,10782.0,2022-06-17 17:00:00
2022-06-17,18,10369.5,11359.75,2022-06-17 18:00:00
2022-06-17,19,11007.5,12029.75,2022-06-17 19:00:00
2022-06-17,20,11628.25,12541.25,2022-06-17 20:00:00
2022-06-17,21,11863.0,12672.75,2022-06-17 21:00:00
2022-06-17,22,11957.75,12585.75,2022-06-17 22:00:00
2022-06-17,23,11632.75,12147.0,2022-06-17 23:00:00
2022-06-18,0,10948.25,11580.75,2022-06-18 00:00:00
2022-06-18,1,10480.75,11068.5,2022-06-18 01:00:00
2022-06-18,2,10264.0,10639.0,2022-06-18 02:00:00
2022-06-18,3,10103.5,10403.25,2022-06-18 03:00:00
2022-06-18,4,10022.0,10290.75,2022-06-18 04:00:00
2022-06-18,5,9760.75,10141.25,2022-06-18 05:00:00
2022-06-18,6,9430.25,9887.0,2022-06-18 06:00:00
2022-06-18,7,8857.5,9642.25,2022-06-18 07:00:00
2022-06-18,8,8108.25,9364.25,2022-06-18 08:00:00
2022-06-18,9,7536.5,9049.25,2022-06-18 09:00:00
2022-06-18,10,6518.5,8525.0,2022-06-18 10:00:00
2022-06-18,11,5358.5,7982.0,2022-06-18 11:00:00
2022-06-18,12,4644.75,7551.75,2022-06-18 12:00:00
2022-06-18,13,4250.25,7409.0,2022-06-18 13:00:00
2022-06-18,14,3998.75,7557.0,2022-06-18 14:00:00
2022-06-18,15,4276.0,7774.5,2022-06-18 15:00:00
2022-06-18,16,4921.25,8448.25,2022-06-18 16:00:00
2022-06-18,17,6315.75,9555.0,2022-06-18 17:00:00
2022-06-18,18,7859.5,10377.5,2022-06-18 18:00:00
2022-06-18,19,9277.0,10991.0,2022-06-18 19:00:00
2022-06-18,20,10374.75,11563.0,2022-06-18 20:00:00
2022-06-18,21,11001.75,11809.0,2022-06-18 21:00:00
2022-06-18,22,11329.75,11841.0,2022-06-18 22:00:00
2022-06-18,23,11101.5,11371.75,2022-06-18 23:00:00
2022-06-19,0,10745.5,10837.5,2022-06-19 00:00:00
2022-06-19,1,10429.25,10303.75,2022-06-19 01:00:00
2022-06-19,2,10279.75,10048.75,2022-06-19 02:00:00
2022-06-19,3,10255.75,9812.0,2022-06-19 03:00:00
2022-06-19,4,10233.5,9719.5,2022-06-19 04:00:00
2022-06-19,5,10083.25,9524.0,2022-06-19 05:00:00
2022-06-19,6,9586.75,9290.75,2022-06-19 06:00:00
2022-06-19,7,8979.75,9072.5,2022-06-19 07:00:00
2022-06-19,8,8356.75,9501.5,2022-06-19 08:00:00
2022-06-19,9,7646.5,10041.75,2022-06-19 09:00:00
2022-06-19,10,6743.75,10113.0,2022-06-19 10:00:00
2022-06-19,11,6433.75,9261.75,2022-06-19 11:00:00
2022-06-19,12,6522.5,9067.0,2022-06-19 12:00:00
2022-06-19,13,6626.5,8450.25,2022-06-19 13:00:00
2022-06-19,14,6676.75,8322.75,2022-06-19 14:00:00
2022-06-19,15,7069.5,8637.75,2022-06-19 15:00:00
2022-06-19,16,7741.5,9877.75,2022-06-19 16:00:00
2022-06-19,17,8868.75,10314.5,2022-06-19 17:00:00
2022-06-19,18,9867.25,10299.5,2022-06-19 18:00:00
2022-06-19,19,10594.25,10816.25,2022-06-19 19:00:00
2022-06-19,20,11335.0,11237.5,2022-06-19 20:00:00
2022-06-19,21,11613.75,11369.25,2022-06-19 21:00:00
2022-06-19,22,11729.25,11483.5,2022-06-19 22:00:00
2022-06-19,23,11443.0,11086.75,2022-06-19 23:00:00
2022-06-20,0,11169.25,10647.5,2022-06-20 00:00:00
2022-06-20,1,10996.5,10266.0,2022-06-20 01:00:00
2022-06-20,2,10779.75,10048.0,2022-06-20 02:00:00
2022-06-20,3,10659.0,10001.75,2022-06-20 03:00:00
2022-06-20,4,10630.25,10001.75,2022-06-20 04:00:00
2022-06-20,5,10560.25,9937.25,2022-06-20 05:00:00
2022-06-20,6,10378.5,10287.5,2022-06-20 06:00:00
2022-06-20,7,10171.25,10779.75,2022-06-20 07:00:00
2022-06-20,8,9354.0,10822.25,2022-06-20 08:00:00
2022-06-20,9,8609.75,10276.75,2022-06-20 09:00:00
2022-06-20,10,8105.5,9551.0,2022-06-20 10:00:00
2022-06-20,11,7707.75,8986.0,2022-06-20 11:00:00
2022-06-20,12,7387.75,8728.75,2022-06-20 12:00:00
2022-06-20,13,7352.25,8905.0,2022-06-20 13:00:00
2022-06-20,14,7579.0,9006.75,2022-06-20 14:00:00
2022-06-20,15,8073.5,9047.75,2022-06-20 15:00:00
2022-06-20,16,8764.0,9333.0,2022-06-20 16:00:00
2022-06-20,17,9917.75,10313.25,2022-06-20 17:00:00
2022-06-20,18,10589.25,10723.0,2022-06-20 18:00:00
2022-06-20,19,11165.0,11296.5,2022-06-20 19:00:00
2022-06-20,20,11773.25,11941.5,2022-06-20 20:00:00
2022-06-20,21,12122.5,12220.5,2022-06-20 21:00:00
2022-06-20,22,12348.25,12250.25,2022-06-20 22:00:00
2022-06-20,23,12143.0,11787.75,2022-06-20 23:00:00
2022-06-21,0,11689.0,11108.0,2022-06-21 00:00:00
2022-06-21,1,11186.5,10661.25,2022-06-21 01:00:00
2022-06-21,2,10861.0,10471.75,2022-06-21 02:00:00
2022-06-21,3,10692.5,10339.5,2022-06-21 03:00:00
2022-06-21,4,10679.25,10281.5,2022-06-21 04:00:00
2022-06-21,5,10738.25,10241.5,2022-06-21 05:00:00
2022-06-21,6,10784.0,10381.0,2022-06-21 06:00:00
2022-06-21,7,10868.5,10631.25,2022-06-21 07:00:00
2022-06-21,8,10611.0,10527.5,2022-06-21 08:00:00
2022-06-21,9,9849.5,9996.25,2022-06-21 09:00:00
2022-06-21,10,8867.0,9270.0,2022-06-21 10:00:00
2022-06-21,11,8267.5,8920.25,2022-06-21 11:00:00
2022-06-21,12,7977.75,9003.75,2022-06-21 12:00:00
2022-06-21,13,7953.0,9187.75,2022-06-21 13:00:00
2022-06-21,14,7994.0,9398.25,2022-06-21 14:00:00
2022-06-21,15,8007.5,9777.5,2022-06-21 15:00:00
2022-06-21,16,8515.75,10341.5,2022-06-21 16:00:00
2022-06-21,17,9755.75,11348.75,2022-06-21 17:00:00
2022-06-21,18,10820.5,11473.25,2022-06-21 18:00:00
2022-06-21,19,11673.5,11642.25,2022-06-21 19:00:00
2022-06-21,20,12492.0,12112.0,2022-06-21 20:00:00
2022-06-21,21,12880.75,12365.0,2022-06-21 21:00:00
2022-06-21,22,12901.25,12286.25,2022-06-21 22:00:00
2022-06-21,23,12680.75,11817.25,2022-06-21 23:00:00
2022-06-22,0,12139.25,11253.75,2022-06-22 00:00:00
2022-06-22,1,11680.75,10693.0,2022-06-22 01:00:00
2022-06-22,2,11361.75,10464.25,2022-06-22 02:00:00
2022-06-22,3,11236.5,10372.0,2022-06-22 03:00:00
2022-06-22,4,11201.75,10353.75,2022-06-22 04:00:00
2022-06-22,5,11144.75,10280.5,2022-06-22 05:00:00
2022-06-22,6,11073.0,10553.5,2022-06-22 06:00:00
2022-06-22,7,11079.25,10854.75,2022-06-22 07:00:00
2022-06-22,8,10629.75,10626.0,2022-06-22 08:00:00
2022-06-22,9,9680.75,10101.75,2022-06-22 09:00:00
2022-06-22,10,8858.0,9268.0,2022-06-22 10:00:00
2022-06-22,11,8526.0,8439.5,2022-06-22 11:00:00
2022-06-22,12,8364.25,8009.5,2022-06-22 12:00:00
2022-06-22,13,8535.0,7882.5,2022-06-22 13:00:00
2022-06-22,14,8659.75,7936.25,2022-06-22 14:00:00
2022-06-22,15,8753.25,8322.5,2022-06-22 15:00:00
2022-06-22,16,9328.0,9047.0,2022-06-22 16:00:00
2022-06-22,17,10411.5,10250.0,2022-06-22 17:00:00
2022-06-22,18,10859.75,10953.5,2022-06-22 18:00:00
2022-06-22,19,11337.75,11617.75,2022-06-22 19:00:00
2022-06-22,20,12058.25,12228.0,2022-06-22 20:00:00
2022-06-22,21,12630.75,12476.5,2022-06-22 21:00:00
2022-06-22,22,12769.75,12430.25,2022-06-22 22:00:00
2022-06-22,23,12542.75,12043.75,2022-06-22 23:00:00
2022-06-23,0,11689.0,11431.75,2022-06-23 00:00:00
2022-06-23,1,11145.0,10915.75,2022-06-23 01:00:00
2022-06-23,2,10950.0,10571.5,2022-06-23 02:00:00
2022-06-23,3,10860.0,10429.75,2022-06-23 03:00:00
2022-06-23,4,10877.75,10390.5,2022-06-23 04:00:00
2022-06-23,5,10882.5,10413.0,2022-06-23 05:00:00
2022-06-23,6,10977.25,10570.5,2022-06-23 06:00:00
2022-06-23,7,11038.75,10964.0,2022-06-23 07:00:00
2022-06-23,8,10570.25,10957.25,2022-06-23 08:00:00
2022-06-23,9,9547.5,10488.5,2022-06-23 09:00:00
2022-06-23,10,8462.5,9796.0,2022-06-23 10:00:00
2022-06-23,11,7643.0,9355.0,2022-06-23 11:00:00
2022-06-23,12,7156.25,9127.25,2022-06-23 12:00:00
2022-06-23,13,6886.25,9176.0,2022-06-23 13:00:00
2022-06-23,14,7022.75,9359.75,2022-06-23 14:00:00
2022-06-23,15,7334.5,9792.5,2022-06-23 15:00:00
2022-06-23,16,7920.75,10466.75,2022-06-23 16:00:00
2022-06-23,17,9395.75,11726.5,2022-06-23 17:00:00
2022-06-23,18,10634.25,12315.25,2022-06-23 18:00:00
2022-06-23,19,11429.75,12753.5,2022-06-23 19:00:00
2022-06-23,20,12396.25,13217.0,2022-06-23 20:00:00
2022-06-23,21,12879.75,13333.75,2022-06-23 21:00:00
2022-06-23,22,12984.25,13159.0,2022-06-23 22:00:00
2022-06-23,23,12696.0,12842.0,2022-06-23 23:00:00
2022-06-24,0,11995.75,12180.75,2022-06-24 00:00:00
2022-06-24,1,11461.75,11519.5,2022-06-24 01:00:00
2022-06-24,2,11163.75,11159.5,2022-06-24 02:00:00
2022-06-24,3,10912.0,11045.0,2022-06-24 03:00:00
2022-06-24,4,10816.5,11120.75,2022-06-24 04:00:00
2022-06-24,5,10773.75,11125.0,2022-06-24 05:00:00
2022-06-24,6,10794.25,11553.0,2022-06-24 06:00:00
2022-06-24,7,11173.0,12621.75,2022-06-24 07:00:00
2022-06-24,8,11222.0,13401.0,2022-06-24 08:00:00
2022-06-24,9,10542.25,13593.75,2022-06-24 09:00:00
2022-06-24,10,9479.75,12906.0,2022-06-24 10:00:00
2022-06-24,11,8468.25,12247.25,2022-06-24 11:00:00
2022-06-24,12,7866.0,11817.25,2022-06-24 12:00:00
2022-06-24,13,7672.75,11181.25,2022-06-24 13:00:00
2022-06-24,14,7739.25,10722.5,2022-06-24 14:00:00
2022-06-24,15,8243.5,10260.5,2022-06-24 15:00:00
2022-06-24,16,8993.5,10761.25,2022-06-24 16:00:00
2022-06-24,17,10255.5,11522.0,2022-06-24 17:00:00
2022-06-24,18,11066.5,11981.5,2022-06-24 18:00:00
2022-06-24,19,11709.75,12166.25,2022-06-24 19:00:00
2022-06-24,20,12311.25,12406.5,2022-06-24 20:00:00
2022-06-24,21,12552.5,12472.25,2022-06-24 21:00:00
2022-06-24,22,12538.25,12419.0,2022-06-24 22:00:00
2022-06-24,23,12074.5,12100.0,2022-06-24 23:00:00
2022-06-25,0,11474.5,11372.25,2022-06-25 00:00:00
2022-06-25,1,10969.75,10810.75,2022-06-25 01:00:00
2022-06-25,2,10569.5,10550.0,2022-06-25 02:00:00
2022-06-25,3,10419.5,10366.25,2022-06-25 03:00:00
2022-06-25,4,10395.5,10215.25,2022-06-25 04:00:00
2022-06-25,5,10281.5,9911.5,2022-06-25 05:00:00
2022-06-25,6,9969.0,9574.75,2022-06-25 06:00:00
2022-06-25,7,9410.5,9360.75,2022-06-25 07:00:00
2022-06-25,8,8655.75,9259.25,2022-06-25 08:00:00
2022-06-25,9,7883.5,9673.25,2022-06-25 09:00:00
2022-06-25,10,6846.25,9826.75,2022-06-25 10:00:00
2022-06-25,11,5747.5,9677.75,2022-06-25 11:00:00
2022-06-25,12,5040.75,9205.5,2022-06-25 12:00:00
2022-06-25,13,4641.25,8798.25,2022-06-25 13:00:00
2022-06-25,14,4578.75,8631.75,2022-06-25 14:00:00
2022-06-25,15,4800.25,8910.75,2022-06-25 15:00:00
2022-06-25,16,5330.0,9689.25,2022-06-25 16:00:00
2022-06-25,17,6651.75,10912.0,2022-06-25 17:00:00
2022-06-25,18,8149.0,11495.5,2022-06-25 18:00:00
2022-06-25,19,9514.75,11679.75,2022-06-25 19:00:00
2022-06-25,20,10687.25,11782.75,2022-06-25 20:00:00
2022-06-25,21,11312.75,11704.25,2022-06-25 21:00:00
2022-06-25,22,11566.75,11642.0,2022-06-25 22:00:00
2022-06-25,23,11315.0,11324.0,2022-06-25 23:00:00
2022-06-26,0,10910.75,10853.0,2022-06-26 00:00:00
2022-06-26,1,10509.0,10397.75,2022-06-26 01:00:00
2022-06-26,2,10309.75,10233.0,2022-06-26 02:00:00
2022-06-26,3,10179.5,10077.0,2022-06-26 03:00:00
2022-06-26,4,10104.0,9912.75,2022-06-26 04:00:00
2022-06-26,5,10009.75,9737.0,2022-06-26 05:00:00
2022-06-26,6,9713.25,9350.75,2022-06-26 06:00:00
2022-06-26,7,9116.5,8778.0,2022-06-26 07:00:00
2022-06-26,8,8667.5,8507.0,2022-06-26 08:00:00
2022-06-26,9,8230.25,8380.25,2022-06-26 09:00:00
2022-06-26,10,7557.0,8387.75,2022-06-26 10:00:00
2022-06-26,11,7023.0,8478.0,2022-06-26 11:00:00
2022-06-26,12,6938.25,8582.5,2022-06-26 12:00:00
2022-06-26,13,6865.5,8411.75,2022-06-26 13:00:00
2022-06-26,14,6875.75,8471.75,2022-06-26 14:00:00
2022-06-26,15,7285.25,8552.25,2022-06-26 15:00:00
2022-06-26,16,8255.25,9282.0,2022-06-26 16:00:00
2022-06-26,17,9179.25,10302.75,2022-06-26 17:00:00
2022-06-26,18,9826.75,10720.0,2022-06-26 18:00:00
2022-06-26,19,10705.5,10972.0,2022-06-26 19:00:00
2022-06-26,20,11474.75,11304.75,2022-06-26 20:00:00
2022-06-26,21,11723.75,11650.75,2022-06-26 21:00:00
2022-06-26,22,11843.75,11766.5,2022-06-26 22:00:00
2022-06-26,23,11560.0,11301.25,2022-06-26 23:00:00
2022-06-27,0,11257.5,11025.25,2022-06-27 00:00:00
2022-06-27,1,10992.0,10733.0,2022-06-27 01:00:00
2022-06-27,2,10724.0,10529.0,2022-06-27 02:00:00
2022-06-27,3,10584.5,10453.25,2022-06-27 03:00:00
2022-06-27,4,10536.5,10487.25,2022-06-27 04:00:00
2022-06-27,5,10404.5,10587.0,2022-06-27 05:00:00
2022-06-27,6,10268.0,10846.75,2022-06-27 06:00:00
2022-06-27,7,10055.5,11799.0,2022-06-27 07:00:00
2022-06-27,8,9233.0,12694.75,2022-06-27 08:00:00
2022-06-27,9,8207.0,12815.75,2022-06-27 09:00:00
2022-06-27,10,7342.0,12669.0,2022-06-27 10:00:00
2022-06-27,11,6693.0,12675.5,2022-06-27 11:00:00
2022-06-27,12,6320.5,12522.75,2022-06-27 12:00:00
2022-06-27,13,6459.0,12763.0,2022-06-27 13:00:00
2022-06-27,14,6730.25,12969.5,2022-06-27 14:00:00
2022-06-27,15,7227.0,13095.25,2022-06-27 15:00:00
2022-06-27,16,7984.5,12669.5,2022-06-27 16:00:00
2022-06-27,17,9104.0,12182.5,2022-06-27 17:00:00
2022-06-27,18,9903.75,11687.75,2022-06-27 18:00:00
2022-06-27,19,10738.25,11855.0,2022-06-27 19:00:00
2022-06-27,20,11618.0,12279.25,2022-06-27 20:00:00
2022-06-27,21,12100.25,12430.75,2022-06-27 21:00:00
2022-06-27,22,12348.25,12333.0,2022-06-27 22:00:00
2022-06-27,23,12186.0,11898.0,2022-06-27 23:00:00
2022-06-28,0,11712.5,11319.75,2022-06-28 00:00:00
2022-06-28,1,11220.75,10783.0,2022-06-28 01:00:00
2022-06-28,2,10948.0,10470.25,2022-06-28 02:00:00
2022-06-28,3,10789.75,10298.0,2022-06-28 03:00:00
2022-06-28,4,10776.75,10284.75,2022-06-28 04:00:00
2022-06-28,5,10820.0,10286.25,2022-06-28 05:00:00
2022-06-28,6,10797.25,10580.5,2022-06-28 06:00:00
2022-06-28,7,10659.5,10911.5,2022-06-28 07:00:00
2022-06-28,8,10239.25,10824.5,2022-06-28 08:00:00
2022-06-28,9,9494.25,10232.75,2022-06-28 09:00:00
2022-06-28,10,8596.25,9330.5,2022-06-28 10:00:00
2022-06-28,11,7986.75,8645.5,2022-06-28 11:00:00
2022-06-28,12,7602.25,8189.25,2022-06-28 12:00:00
2022-06-28,13,7507.25,8160.25,2022-06-28 13:00:00
2022-06-28,14,7441.75,8464.0,2022-06-28 14:00:00
2022-06-28,15,7500.25,9039.5,2022-06-28 15:00:00
2022-06-28,16,8135.5,9672.25,2022-06-28 16:00:00
2022-06-28,17,9363.5,10726.75,2022-06-28 17:00:00
2022-06-28,18,10218.0,11260.5,2022-06-28 18:00:00
2022-06-28,19,11094.5,11802.0,2022-06-28 19:00:00
2022-06-28,20,12071.75,12386.75,2022-06-28 20:00:00
2022-06-28,21,12628.0,12615.25,2022-06-28 21:00:00
2022-06-28,22,12762.0,12473.25,2022-06-28 22:00:00
2022-06-28,23,12661.75,12052.5,2022-06-28 23:00:00
2022-06-29,0,11814.5,11338.75,2022-06-29 00:00:00
2022-06-29,1,11331.75,10806.5,2022-06-29 01:00:00
2022-06-29,2,11052.75,10530.75,2022-06-29 02:00:00
2022-06-29,3,10918.75,10361.75,2022-06-29 03:00:00
2022-06-29,4,10881.0,10329.75,2022-06-29 04:00:00
2022-06-29,5,10857.0,10391.75,2022-06-29 05:00:00
2022-06-29,6,10960.5,10594.0,2022-06-29 06:00:00
2022-06-29,7,11031.25,11072.25,2022-06-29 07:00:00
2022-06-29,8,10251.5,11074.25,2022-06-29 08:00:00
2022-06-29,9,9638.0,10627.75,2022-06-29 09:00:00
2022-06-29,10,8697.0,9996.25,2022-06-29 10:00:00
2022-06-29,11,8036.25,9480.0,2022-06-29 11:00:00
2022-06-29,12,7712.5,9102.5,2022-06-29 12:00:00
2022-06-29,13,7751.25,9209.5,2022-06-29 13:00:00
2022-06-29,14,7882.5,9326.25,2022-06-29 14:00:00
2022-06-29,15,8118.25,9530.5,2022-06-29 15:00:00
2022-06-29,16,8831.75,10109.0,2022-06-29 16:00:00
2022-06-29,17,10019.5,11210.75,2022-06-29 17:00:00
2022-06-29,18,10725.0,11605.5,2022-06-29 18:00:00
2022-06-29,19,11440.75,12174.25,2022-06-29 19:00:00
2022-06-29,20,12129.5,12819.5,2022-06-29 20:00:00
2022-06-29,21,12524.25,13035.5,2022-06-29 21:00:00
2022-06-29,22,12585.25,12869.25,2022-06-29 22:00:00
2022-06-29,23,12332.25,12506.0,2022-06-29 23:00:00
2022-06-30,0,11816.75,11860.0,2022-06-30 00:00:00
2022-06-30,1,11329.0,11265.75,2022-06-30 01:00:00
2022-06-30,2,11072.5,10837.25,2022-06-30 02:00:00
2022-06-30,3,10946.25,10689.75,2022-06-30 03:00:00
2022-06-30,4,10925.75,10667.5,2022-06-30 04:00:00
