"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"26.01.2018 07:30 - 26.01.2018 07:45","70274","69637"
"26.01.2018 07:45 - 26.01.2018 08:00","70962","70820"
"26.01.2018 08:00 - 26.01.2018 08:15","71392","71271"
"26.01.2018 08:15 - 26.01.2018 08:30","71492","71337"
"26.01.2018 08:30 - 26.01.2018 08:45","71607","71479"
"26.01.2018 08:45 - 26.01.2018 09:00","71731","71488"
"26.01.2018 09:00 - 26.01.2018 09:15","71587","71315"
"26.01.2018 09:15 - 26.01.2018 09:30","71576","71447"
"26.01.2018 09:30 - 26.01.2018 09:45","71690","71500"
"26.01.2018 09:45 - 26.01.2018 10:00","71961","71546"
"26.01.2018 10:00 - 26.01.2018 10:15","72125","71485"
"26.01.2018 10:15 - 26.01.2018 10:30","72069","71859"
"26.01.2018 10:30 - 26.01.2018 10:45","72313","71807"
"26.01.2018 10:45 - 26.01.2018 11:00","72457","71696"
"26.01.2018 11:00 - 26.01.2018 11:15","72397","71854"
"26.01.2018 11:15 - 26.01.2018 11:30","72550","72019"
"26.01.2018 11:30 - 26.01.2018 11:45","72625","72130"
"26.01.2018 11:45 - 26.01.2018 12:00","72837","71952"
"26.01.2018 12:00 - 26.01.2018 12:15","72084","71874"
"26.01.2018 12:15 - 26.01.2018 12:30","72049","71632"
"26.01.2018 12:30 - 26.01.2018 12:45","71792","71430"
"26.01.2018 12:45 - 26.01.2018 13:00","71825","71365"
"26.01.2018 13:00 - 26.01.2018 13:15","71562","71017"
"26.01.2018 13:15 - 26.01.2018 13:30","71100","70533"
"26.01.2018 13:30 - 26.01.2018 13:45","70520","69938"
"26.01.2018 13:45 - 26.01.2018 14:00","69866","68926"
"26.01.2018 14:00 - 26.01.2018 14:15","69630","68828"
"26.01.2018 14:15 - 26.01.2018 14:30","69155","68641"
"26.01.2018 14:30 - 26.01.2018 14:45","69029","68057"
"26.01.2018 14:45 - 26.01.2018 15:00","69041","67958"
"26.01.2018 15:00 - 26.01.2018 15:15","68553","67972"
"26.01.2018 15:15 - 26.01.2018 15:30","68715","67696"
"26.01.2018 15:30 - 26.01.2018 15:45","68657","67450"
"26.01.2018 15:45 - 26.01.2018 16:00","68379","67348"
"26.01.2018 16:00 - 26.01.2018 16:15","68756","67686"
"26.01.2018 16:15 - 26.01.2018 16:30","68503","67319"
"26.01.2018 16:30 - 26.01.2018 16:45","67948","67681"
"26.01.2018 16:45 - 26.01.2018 17:00","69700","68263"
"26.01.2018 17:00 - 26.01.2018 17:15","70624","69340"
"26.01.2018 17:15 - 26.01.2018 17:30","71606","70418"
"26.01.2018 17:30 - 26.01.2018 17:45","72660","71265"
"26.01.2018 17:45 - 26.01.2018 18:00","73061","71490"
"26.01.2018 18:00 - 26.01.2018 18:15","72759","71178"
"26.01.2018 18:15 - 26.01.2018 18:30","72464","70777"
"26.01.2018 18:30 - 26.01.2018 18:45","72181","70520"
"26.01.2018 18:45 - 26.01.2018 19:00","71625","70309"
"26.01.2018 19:00 - 26.01.2018 19:15","71092","69773"
"26.01.2018 19:15 - 26.01.2018 19:30","70343","68935"
"26.01.2018 19:30 - 26.01.2018 19:45","69877","68256"
"26.01.2018 19:45 - 26.01.2018 20:00","69286","67669"
"26.01.2018 20:00 - 26.01.2018 20:15","67958","66286"
"26.01.2018 20:15 - 26.01.2018 20:30","66687","65056"
"26.01.2018 20:30 - 26.01.2018 20:45","65572","63910"
"26.01.2018 20:45 - 26.01.2018 21:00","64625","62836"
"26.01.2018 21:00 - 26.01.2018 21:15","63255","62336"
"26.01.2018 21:15 - 26.01.2018 21:30","62632","61771"
"26.01.2018 21:30 - 26.01.2018 21:45","62270","61144"
"26.01.2018 21:45 - 26.01.2018 22:00","61387","60391"
"26.01.2018 22:00 - 26.01.2018 22:15","61605","60621"
"26.01.2018 22:15 - 26.01.2018 22:30","61070","59677"
"26.01.2018 22:30 - 26.01.2018 22:45","60139","58457"
"26.01.2018 22:45 - 26.01.2018 23:00","58867","57708"
"26.01.2018 23:00 - 26.01.2018 23:15","57719","56592"
"26.01.2018 23:15 - 26.01.2018 23:30","56689","55546"
"26.01.2018 23:30 - 26.01.2018 23:45","55750","54541"
"26.01.2018 23:45 - 27.01.2018 00:00","54679","53708"
"27.01.2018 00:00 - 27.01.2018 00:15","52384","52103"
"27.01.2018 00:15 - 27.01.2018 00:30","51611","51432"
"27.01.2018 00:30 - 27.01.2018 00:45","50963","50797"
"27.01.2018 00:45 - 27.01.2018 01:00","50393","50009"
"27.01.2018 01:00 - 27.01.2018 01:15","49803","49386"
"27.01.2018 01:15 - 27.01.2018 01:30","49336","48826"
"27.01.2018 01:30 - 27.01.2018 01:45","48984","48356"
"27.01.2018 01:45 - 27.01.2018 02:00","48671","47878"
"27.01.2018 02:00 - 27.01.2018 02:15","48088","47387"
"27.01.2018 02:15 - 27.01.2018 02:30","47881","47291"
"27.01.2018 02:30 - 27.01.2018 02:45","47874","47357"
"27.01.2018 02:45 - 27.01.2018 03:00","47804","47291"
"27.01.2018 03:00 - 27.01.2018 03:15","47784","47186"
"27.01.2018 03:15 - 27.01.2018 03:30","47787","47432"
"27.01.2018 03:30 - 27.01.2018 03:45","47737","47264"
"27.01.2018 03:45 - 27.01.2018 04:00","47714","47225"
"27.01.2018 04:00 - 27.01.2018 04:15","47838","47122"
"27.01.2018 04:15 - 27.01.2018 04:30","47926","47039"
"27.01.2018 04:30 - 27.01.2018 04:45","47979","47166"
"27.01.2018 04:45 - 27.01.2018 05:00","48062","47210"
"27.01.2018 05:00 - 27.01.2018 05:15","48235","47276"
"27.01.2018 05:15 - 27.01.2018 05:30","47972","47134"
"27.01.2018 05:30 - 27.01.2018 05:45","48126","47173"
"27.01.2018 05:45 - 27.01.2018 06:00","48183","47130"
"27.01.2018 06:00 - 27.01.2018 06:15","48263","47478"
"27.01.2018 06:15 - 27.01.2018 06:30","48835","47876"
"27.01.2018 06:30 - 27.01.2018 06:45","49484","48575"
"27.01.2018 06:45 - 27.01.2018 07:00","50389","49294"
"27.01.2018 07:00 - 27.01.2018 07:15","51466","50332"
"27.01.2018 07:15 - 27.01.2018 07:30","52142","51385"
"27.01.2018 07:30 - 27.01.2018 07:45","54182","52460"
"27.01.2018 07:45 - 27.01.2018 08:00","55132","53468"
"27.01.2018 08:00 - 27.01.2018 08:15","56140","54369"
"27.01.2018 08:15 - 27.01.2018 08:30","56719","55209"
"27.01.2018 08:30 - 27.01.2018 08:45","57429","56416"
"27.01.2018 08:45 - 27.01.2018 09:00","58196","57318"
"27.01.2018 09:00 - 27.01.2018 09:15","58934","58167"
"27.01.2018 09:15 - 27.01.2018 09:30","59515","58880"
"27.01.2018 09:30 - 27.01.2018 09:45","60133","59663"
"27.01.2018 09:45 - 27.01.2018 10:00","60467","60275"
"27.01.2018 10:00 - 27.01.2018 10:15","60962","60640"
"27.01.2018 10:15 - 27.01.2018 10:30","61236","60846"
"27.01.2018 10:30 - 27.01.2018 10:45","61403","61174"
"27.01.2018 10:45 - 27.01.2018 11:00","61586","61473"
"27.01.2018 11:00 - 27.01.2018 11:15","61695","61820"
"27.01.2018 11:15 - 27.01.2018 11:30","62014","61912"
"27.01.2018 11:30 - 27.01.2018 11:45","62116","62251"
"27.01.2018 11:45 - 27.01.2018 12:00","61740","62286"
"27.01.2018 12:00 - 27.01.2018 12:15","61579","61938"
"27.01.2018 12:15 - 27.01.2018 12:30","61593","61499"
"27.01.2018 12:30 - 27.01.2018 12:45","60986","61437"
"27.01.2018 12:45 - 27.01.2018 13:00","60672","61272"
"27.01.2018 13:00 - 27.01.2018 13:15","60388","60541"
"27.01.2018 13:15 - 27.01.2018 13:30","59797","60156"
"27.01.2018 13:30 - 27.01.2018 13:45","59417","59793"
"27.01.2018 13:45 - 27.01.2018 14:00","58351","58986"
"27.01.2018 14:00 - 27.01.2018 14:15","58080","58060"
"27.01.2018 14:15 - 27.01.2018 14:30","57533","57641"
"27.01.2018 14:30 - 27.01.2018 14:45","57400","57588"
"27.01.2018 14:45 - 27.01.2018 15:00","57596","57406"
"27.01.2018 15:00 - 27.01.2018 15:15","57802","57650"
"27.01.2018 15:15 - 27.01.2018 15:30","57272","57377"
"27.01.2018 15:30 - 27.01.2018 15:45","57273","57393"
"27.01.2018 15:45 - 27.01.2018 16:00","57207","57419"
"27.01.2018 16:00 - 27.01.2018 16:15","57749","57523"
"27.01.2018 16:15 - 27.01.2018 16:30","57887","57824"
"27.01.2018 16:30 - 27.01.2018 16:45","58287","58200"
"27.01.2018 16:45 - 27.01.2018 17:00","58537","58870"
"27.01.2018 17:00 - 27.01.2018 17:15","59740","60288"
"27.01.2018 17:15 - 27.01.2018 17:30","60668","61583"
"27.01.2018 17:30 - 27.01.2018 17:45","61771","63106"
"27.01.2018 17:45 - 27.01.2018 18:00","62060","64247"
"27.01.2018 18:00 - 27.01.2018 18:15","62309","64392"
"27.01.2018 18:15 - 27.01.2018 18:30","62377","64254"
"27.01.2018 18:30 - 27.01.2018 18:45","62134","64450"
"27.01.2018 18:45 - 27.01.2018 19:00","61740","63974"
"27.01.2018 19:00 - 27.01.2018 19:15","61367","63937"
"27.01.2018 19:15 - 27.01.2018 19:30","60839","63336"
"27.01.2018 19:30 - 27.01.2018 19:45","60244","62978"
"27.01.2018 19:45 - 27.01.2018 20:00","59375","62409"
"27.01.2018 20:00 - 27.01.2018 20:15","58364","61381"
"27.01.2018 20:15 - 27.01.2018 20:30","57288","59874"
"27.01.2018 20:30 - 27.01.2018 20:45","56066","59086"
"27.01.2018 20:45 - 27.01.2018 21:00","55405","58343"
"27.01.2018 21:00 - 27.01.2018 21:15","54625","57672"
"27.01.2018 21:15 - 27.01.2018 21:30","54268","57098"
"27.01.2018 21:30 - 27.01.2018 21:45","54270","56869"
"27.01.2018 21:45 - 27.01.2018 22:00","53894","56459"
"27.01.2018 22:00 - 27.01.2018 22:15","54363","56912"
"27.01.2018 22:15 - 27.01.2018 22:30","53906","56479"
"27.01.2018 22:30 - 27.01.2018 22:45","53144","55859"
"27.01.2018 22:45 - 27.01.2018 23:00","52126","55054"
"27.01.2018 23:00 - 27.01.2018 23:15","51185","53986"
"27.01.2018 23:15 - 27.01.2018 23:30","50418","53039"
"27.01.2018 23:30 - 27.01.2018 23:45","49662","52547"
"27.01.2018 23:45 - 28.01.2018 00:00","48874","51708"
"28.01.2018 00:00 - 28.01.2018 00:15","47835","50728"
"28.01.2018 00:15 - 28.01.2018 00:30","47191","49937"
"28.01.2018 00:30 - 28.01.2018 00:45","46645","49442"
"28.01.2018 00:45 - 28.01.2018 01:00","46029","48910"
"28.01.2018 01:00 - 28.01.2018 01:15","45424","48393"
"28.01.2018 01:15 - 28.01.2018 01:30","45043","47882"
"28.01.2018 01:30 - 28.01.2018 01:45","44697","47328"
"28.01.2018 01:45 - 28.01.2018 02:00","44391","47284"
"28.01.2018 02:00 - 28.01.2018 02:15","44063","46756"
"28.01.2018 02:15 - 28.01.2018 02:30","43884","46770"
"28.01.2018 02:30 - 28.01.2018 02:45","43848","46561"
"28.01.2018 02:45 - 28.01.2018 03:00","43783","46479"
"28.01.2018 03:00 - 28.01.2018 03:15","43753","46557"
"28.01.2018 03:15 - 28.01.2018 03:30","43805","46500"
"28.01.2018 03:30 - 28.01.2018 03:45","43789","46439"
"28.01.2018 03:45 - 28.01.2018 04:00","43775","46574"
"28.01.2018 04:00 - 28.01.2018 04:15","43869","46842"
"28.01.2018 04:15 - 28.01.2018 04:30","43862","46688"
"28.01.2018 04:30 - 28.01.2018 04:45","43885","46650"
"28.01.2018 04:45 - 28.01.2018 05:00","43849","46548"
"28.01.2018 05:00 - 28.01.2018 05:15","43875","46511"
"28.01.2018 05:15 - 28.01.2018 05:30","43593","46187"
"28.01.2018 05:30 - 28.01.2018 05:45","43650","45872"
"28.01.2018 05:45 - 28.01.2018 06:00","43396","45536"
"28.01.2018 06:00 - 28.01.2018 06:15","42902","45184"
"28.01.2018 06:15 - 28.01.2018 06:30","43143","45086"
"28.01.2018 06:30 - 28.01.2018 06:45","43478","45676"
"28.01.2018 06:45 - 28.01.2018 07:00","43962","45743"
"28.01.2018 07:00 - 28.01.2018 07:15","44568","46419"
"28.01.2018 07:15 - 28.01.2018 07:30","45137","47015"
"28.01.2018 07:30 - 28.01.2018 07:45","46581","47580"
"28.01.2018 07:45 - 28.01.2018 08:00","47380","48270"
"28.01.2018 08:00 - 28.01.2018 08:15","48298","48892"
"28.01.2018 08:15 - 28.01.2018 08:30","49050","49907"
"28.01.2018 08:30 - 28.01.2018 08:45","50005","50859"
"28.01.2018 08:45 - 28.01.2018 09:00","50766","51828"
"28.01.2018 09:00 - 28.01.2018 09:15","51750","52625"
"28.01.2018 09:15 - 28.01.2018 09:30","52693","53770"
"28.01.2018 09:30 - 28.01.2018 09:45","53396","54486"
"28.01.2018 09:45 - 28.01.2018 10:00","53673","55218"
"28.01.2018 10:00 - 28.01.2018 10:15","54233","55841"
"28.01.2018 10:15 - 28.01.2018 10:30","54699","56724"
"28.01.2018 10:30 - 28.01.2018 10:45","55146","57336"
"28.01.2018 10:45 - 28.01.2018 11:00","55655","57803"
"28.01.2018 11:00 - 28.01.2018 11:15","56177","58656"
"28.01.2018 11:15 - 28.01.2018 11:30","56926","59509"
"28.01.2018 11:30 - 28.01.2018 11:45","57332","59758"
"28.01.2018 11:45 - 28.01.2018 12:00","57108","59561"
"28.01.2018 12:00 - 28.01.2018 12:15","57100","59924"
"28.01.2018 12:15 - 28.01.2018 12:30","57139","59739"
"28.01.2018 12:30 - 28.01.2018 12:45","56618","59338"
"28.01.2018 12:45 - 28.01.2018 13:00","56256","58605"
"28.01.2018 13:00 - 28.01.2018 13:15","55876","58358"
"28.01.2018 13:15 - 28.01.2018 13:30","55399","57934"
"28.01.2018 13:30 - 28.01.2018 13:45","55054","57102"
"28.01.2018 13:45 - 28.01.2018 14:00","53929","56439"
"28.01.2018 14:00 - 28.01.2018 14:15","53800","56262"
"28.01.2018 14:15 - 28.01.2018 14:30","53126","56005"
"28.01.2018 14:30 - 28.01.2018 14:45","53015","55886"
"28.01.2018 14:45 - 28.01.2018 15:00","53258","55418"
"28.01.2018 15:00 - 28.01.2018 15:15","53454","55626"
"28.01.2018 15:15 - 28.01.2018 15:30","52922","55536"
"28.01.2018 15:30 - 28.01.2018 15:45","53029","55602"
"28.01.2018 15:45 - 28.01.2018 16:00","52962","55393"
"28.01.2018 16:00 - 28.01.2018 16:15","53432","55658"
"28.01.2018 16:15 - 28.01.2018 16:30","53724","56245"
"28.01.2018 16:30 - 28.01.2018 16:45","54047","56664"
"28.01.2018 16:45 - 28.01.2018 17:00","54408","57367"
"28.01.2018 17:00 - 28.01.2018 17:15","55632","58666"
"28.01.2018 17:15 - 28.01.2018 17:30","56857","60190"
"28.01.2018 17:30 - 28.01.2018 17:45","58320","61645"
"28.01.2018 17:45 - 28.01.2018 18:00","58827","62453"
"28.01.2018 18:00 - 28.01.2018 18:15","59365","63116"
"28.01.2018 18:15 - 28.01.2018 18:30","59686","63372"
"28.01.2018 18:30 - 28.01.2018 18:45","59444","63156"
"28.01.2018 18:45 - 28.01.2018 19:00","59342","62581"
"28.01.2018 19:00 - 28.01.2018 19:15","59141","62205"
"28.01.2018 19:15 - 28.01.2018 19:30","58691","61641"
"28.01.2018 19:30 - 28.01.2018 19:45","58204","60722"
"28.01.2018 19:45 - 28.01.2018 20:00","57368","60546"
"28.01.2018 20:00 - 28.01.2018 20:15","57126","59722"
"28.01.2018 20:15 - 28.01.2018 20:30","56509","59036"
"28.01.2018 20:30 - 28.01.2018 20:45","55150","57999"
"28.01.2018 20:45 - 28.01.2018 21:00","54820","57241"
"28.01.2018 21:00 - 28.01.2018 21:15","54225","57304"
"28.01.2018 21:15 - 28.01.2018 21:30","53915","56803"
"28.01.2018 21:30 - 28.01.2018 21:45","54082","56575"
"28.01.2018 21:45 - 28.01.2018 22:00","54131","56464"
"28.01.2018 22:00 - 28.01.2018 22:15","54797","57548"
"28.01.2018 22:15 - 28.01.2018 22:30","54388","57176"
"28.01.2018 22:30 - 28.01.2018 22:45","53742","56487"
"28.01.2018 22:45 - 28.01.2018 23:00","52805","55761"
"28.01.2018 23:00 - 28.01.2018 23:15","51798","54970"
"28.01.2018 23:15 - 28.01.2018 23:30","50949","54079"
"28.01.2018 23:30 - 28.01.2018 23:45","50219","53057"
"28.01.2018 23:45 - 29.01.2018 00:00","49615","52086"
"29.01.2018 00:00 - 29.01.2018 00:15","49868","50883"
"29.01.2018 00:15 - 29.01.2018 00:30","49430","50238"
"29.01.2018 00:30 - 29.01.2018 00:45","48899","49868"
"29.01.2018 00:45 - 29.01.2018 01:00","48371","49363"
"29.01.2018 01:00 - 29.01.2018 01:15","48019","48729"
"29.01.2018 01:15 - 29.01.2018 01:30","47608","48538"
"29.01.2018 01:30 - 29.01.2018 01:45","47382","48379"
"29.01.2018 01:45 - 29.01.2018 02:00","47219","48383"
"29.01.2018 02:00 - 29.01.2018 02:15","46955","48054"
"29.01.2018 02:15 - 29.01.2018 02:30","46898","48211"
"29.01.2018 02:30 - 29.01.2018 02:45","46944","48188"
"29.01.2018 02:45 - 29.01.2018 03:00","47043","48097"
"29.01.2018 03:00 - 29.01.2018 03:15","47113","48314"
"29.01.2018 03:15 - 29.01.2018 03:30","47257","48596"
"29.01.2018 03:30 - 29.01.2018 03:45","47419","48965"
"29.01.2018 03:45 - 29.01.2018 04:00","47726","49226"
"29.01.2018 04:00 - 29.01.2018 04:15","48317","49723"
"29.01.2018 04:15 - 29.01.2018 04:30","48644","50400"
"29.01.2018 04:30 - 29.01.2018 04:45","49161","51093"
"29.01.2018 04:45 - 29.01.2018 05:00","49770","51697"
"29.01.2018 05:00 - 29.01.2018 05:15","51147","53335"
"29.01.2018 05:15 - 29.01.2018 05:30","52048","54406"
"29.01.2018 05:30 - 29.01.2018 05:45","53503","56056"
"29.01.2018 05:45 - 29.01.2018 06:00","55043","57765"
"29.01.2018 06:00 - 29.01.2018 06:15","58035","61075"
"29.01.2018 06:15 - 29.01.2018 06:30","60573","63470"
"29.01.2018 06:30 - 29.01.2018 06:45","62545","65969"
"29.01.2018 06:45 - 29.01.2018 07:00","64510","67729"
"29.01.2018 07:00 - 29.01.2018 07:15","66553","70140"
"29.01.2018 07:15 - 29.01.2018 07:30","67781","71532"
"29.01.2018 07:30 - 29.01.2018 07:45","69116","72723"
"29.01.2018 07:45 - 29.01.2018 08:00","69794","73919"
"29.01.2018 08:00 - 29.01.2018 08:15","70605","74476"
"29.01.2018 08:15 - 29.01.2018 08:30","70932","74858"
"29.01.2018 08:30 - 29.01.2018 08:45","71157","75133"
"29.01.2018 08:45 - 29.01.2018 09:00","71294","75405"
"29.01.2018 09:00 - 29.01.2018 09:15","71044","75323"
"29.01.2018 09:15 - 29.01.2018 09:30","71144","75690"
"29.01.2018 09:30 - 29.01.2018 09:45","71406","76155"
"29.01.2018 09:45 - 29.01.2018 10:00","71668","76299"
"29.01.2018 10:00 - 29.01.2018 10:15","71788","76339"
"29.01.2018 10:15 - 29.01.2018 10:30","72080","76424"
"29.01.2018 10:30 - 29.01.2018 10:45","72445","76755"
"29.01.2018 10:45 - 29.01.2018 11:00","72762","76914"
"29.01.2018 11:00 - 29.01.2018 11:15","72804","77365"
"29.01.2018 11:15 - 29.01.2018 11:30","73138","77743"
"29.01.2018 11:30 - 29.01.2018 11:45","73360","77879"
"29.01.2018 11:45 - 29.01.2018 12:00","73669","77970"
"29.01.2018 12:00 - 29.01.2018 12:15","72776","77563"
"29.01.2018 12:15 - 29.01.2018 12:30","72866","76902"
"29.01.2018 12:30 - 29.01.2018 12:45","72752","76836"
"29.01.2018 12:45 - 29.01.2018 13:00","72910","76772"
"29.01.2018 13:00 - 29.01.2018 13:15","72664","76973"
"29.01.2018 13:15 - 29.01.2018 13:30","72221","76923"
"29.01.2018 13:30 - 29.01.2018 13:45","71796","76450"
"29.01.2018 13:45 - 29.01.2018 14:00","71258","75392"
"29.01.2018 14:00 - 29.01.2018 14:15","71062","75622"
"29.01.2018 14:15 - 29.01.2018 14:30","70836","75930"
"29.01.2018 14:30 - 29.01.2018 14:45","70600","75710"
"29.01.2018 14:45 - 29.01.2018 15:00","70021","75430"
"29.01.2018 15:00 - 29.01.2018 15:15","68568","75278"
"29.01.2018 15:15 - 29.01.2018 15:30","70054","75076"
"29.01.2018 15:30 - 29.01.2018 15:45","70036","74953"
"29.01.2018 15:45 - 29.01.2018 16:00","69488","74666"
"29.01.2018 16:00 - 29.01.2018 16:15","69596","74378"
"29.01.2018 16:15 - 29.01.2018 16:30","68553","74178"
"29.01.2018 16:30 - 29.01.2018 16:45","69098","74485"
"29.01.2018 16:45 - 29.01.2018 17:00","69913","74914"
"29.01.2018 17:00 - 29.01.2018 17:15","70529","75865"
"29.01.2018 17:15 - 29.01.2018 17:30","71149","76889"
"29.01.2018 17:30 - 29.01.2018 17:45","71918","77742"
"29.01.2018 17:45 - 29.01.2018 18:00","72444","78109"
"29.01.2018 18:00 - 29.01.2018 18:15","72279","77798"
"29.01.2018 18:15 - 29.01.2018 18:30","72053","77585"
"29.01.2018 18:30 - 29.01.2018 18:45","72104","77704"
"29.01.2018 18:45 - 29.01.2018 19:00","72054","77511"
"29.01.2018 19:00 - 29.01.2018 19:15","71576","76901"
"29.01.2018 19:15 - 29.01.2018 19:30","70846","75903"
"29.01.2018 19:30 - 29.01.2018 19:45","70284","75066"
"29.01.2018 19:45 - 29.01.2018 20:00","69653","74375"
"29.01.2018 20:00 - 29.01.2018 20:15","68336","73017"
"29.01.2018 20:15 - 29.01.2018 20:30","66903","71362"
"29.01.2018 20:30 - 29.01.2018 20:45","65936","70207"
"29.01.2018 20:45 - 29.01.2018 21:00","65135","69239"
"29.01.2018 21:00 - 29.01.2018 21:15","63745","68211"
"29.01.2018 21:15 - 29.01.2018 21:30","63320","67402"
"29.01.2018 21:30 - 29.01.2018 21:45","63053","66503"
"29.01.2018 21:45 - 29.01.2018 22:00","61859","65510"
"29.01.2018 22:00 - 29.01.2018 22:15","61693","65201"
"29.01.2018 22:15 - 29.01.2018 22:30","61012","64275"
"29.01.2018 22:30 - 29.01.2018 22:45","60013","63193"
"29.01.2018 22:45 - 29.01.2018 23:00","58782","62078"
"29.01.2018 23:00 - 29.01.2018 23:15","57376","60476"
"29.01.2018 23:15 - 29.01.2018 23:30","56561","59595"
"29.01.2018 23:30 - 29.01.2018 23:45","55457","58603"
"29.01.2018 23:45 - 30.01.2018 00:00","54517","57496"
"30.01.2018 00:00 - 30.01.2018 00:15","54163","56146"
"30.01.2018 00:15 - 30.01.2018 00:30","53490","55404"
"30.01.2018 00:30 - 30.01.2018 00:45","52763","54751"
"30.01.2018 00:45 - 30.01.2018 01:00","52241","54140"
"30.01.2018 01:00 - 30.01.2018 01:15","51689","53485"
"30.01.2018 01:15 - 30.01.2018 01:30","51464","53514"
"30.01.2018 01:30 - 30.01.2018 01:45","51200","53260"
"30.01.2018 01:45 - 30.01.2018 02:00","50846","52853"
"30.01.2018 02:00 - 30.01.2018 02:15","50469","52485"
"30.01.2018 02:15 - 30.01.2018 02:30","50434","52678"
"30.01.2018 02:30 - 30.01.2018 02:45","50528","52785"
"30.01.2018 02:45 - 30.01.2018 03:00","50624","52696"
"30.01.2018 03:00 - 30.01.2018 03:15","50633","52819"
"30.01.2018 03:15 - 30.01.2018 03:30","50777","53106"
"30.01.2018 03:30 - 30.01.2018 03:45","50889","53396"
"30.01.2018 03:45 - 30.01.2018 04:00","50916","53490"
"30.01.2018 04:00 - 30.01.2018 04:15","51454","54253"
"30.01.2018 04:15 - 30.01.2018 04:30","51892","54648"
"30.01.2018 04:30 - 30.01.2018 04:45","52310","54957"
"30.01.2018 04:45 - 30.01.2018 05:00","52845","55565"
"30.01.2018 05:00 - 30.01.2018 05:15","53792","57263"
"30.01.2018 05:15 - 30.01.2018 05:30","54597","58027"
"30.01.2018 05:30 - 30.01.2018 05:45","55808","59173"
"30.01.2018 05:45 - 30.01.2018 06:00","57260","60282"
"30.01.2018 06:00 - 30.01.2018 06:15","60057","63613"
"30.01.2018 06:15 - 30.01.2018 06:30","62341","65039"
"30.01.2018 06:30 - 30.01.2018 06:45","64221","66627"
"30.01.2018 06:45 - 30.01.2018 07:00","65747","68515"
"30.01.2018 07:00 - 30.01.2018 07:15","67832","70398"
"30.01.2018 07:15 - 30.01.2018 07:30","68864","71495"
"30.01.2018 07:30 - 30.01.2018 07:45","70005","72791"
"30.01.2018 07:45 - 30.01.2018 08:00","70579","73304"
"30.01.2018 08:00 - 30.01.2018 08:15","71227","73673"
"30.01.2018 08:15 - 30.01.2018 08:30","71543","73955"
"30.01.2018 08:30 - 30.01.2018 08:45","71777","74016"
"30.01.2018 08:45 - 30.01.2018 09:00","71827","73559"
"30.01.2018 09:00 - 30.01.2018 09:15","71490","73319"
"30.01.2018 09:15 - 30.01.2018 09:30","71617","73745"
"30.01.2018 09:30 - 30.01.2018 09:45","71705","73775"
"30.01.2018 09:45 - 30.01.2018 10:00","72079","73688"
"30.01.2018 10:00 - 30.01.2018 10:15","72141","73933"
"30.01.2018 10:15 - 30.01.2018 10:30","72321","73924"
"30.01.2018 10:30 - 30.01.2018 10:45","72612","74162"
"30.01.2018 10:45 - 30.01.2018 11:00","72976","74441"
"30.01.2018 11:00 - 30.01.2018 11:15","72993","74351"
