"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"29.01.2020 02:00 - 29.01.2020 02:15","50777","53651"
"29.01.2020 02:15 - 29.01.2020 02:30","50590","53641"
"29.01.2020 02:30 - 29.01.2020 02:45","50527","53535"
"29.01.2020 02:45 - 29.01.2020 03:00","50631","53641"
"29.01.2020 03:00 - 29.01.2020 03:15","50618","53900"
"29.01.2020 03:15 - 29.01.2020 03:30","51016","53847"
"29.01.2020 03:30 - 29.01.2020 03:45","50906","54032"
"29.01.2020 03:45 - 29.01.2020 04:00","51178","54259"
"29.01.2020 04:00 - 29.01.2020 04:15","51446","54923"
"29.01.2020 04:15 - 29.01.2020 04:30","51903","55110"
"29.01.2020 04:30 - 29.01.2020 04:45","52532","56032"
"29.01.2020 04:45 - 29.01.2020 05:00","53033","56557"
"29.01.2020 05:00 - 29.01.2020 05:15","54068","57716"
"29.01.2020 05:15 - 29.01.2020 05:30","54491","58551"
"29.01.2020 05:30 - 29.01.2020 05:45","55563","59942"
"29.01.2020 05:45 - 29.01.2020 06:00","57381","61492"
"29.01.2020 06:00 - 29.01.2020 06:15","60266","64328"
"29.01.2020 06:15 - 29.01.2020 06:30","62447","66687"
"29.01.2020 06:30 - 29.01.2020 06:45","64241","67942"
"29.01.2020 06:45 - 29.01.2020 07:00","65548","69624"
"29.01.2020 07:00 - 29.01.2020 07:15","67732","71706"
"29.01.2020 07:15 - 29.01.2020 07:30","68976","73046"
"29.01.2020 07:30 - 29.01.2020 07:45","69117","73960"
"29.01.2020 07:45 - 29.01.2020 08:00","69797","74455"
"29.01.2020 08:00 - 29.01.2020 08:15","70272","75071"
"29.01.2020 08:15 - 29.01.2020 08:30","70666","75372"
"29.01.2020 08:30 - 29.01.2020 08:45","70810","75837"
"29.01.2020 08:45 - 29.01.2020 09:00","71144","75763"
"29.01.2020 09:00 - 29.01.2020 09:15","70939","75738"
"29.01.2020 09:15 - 29.01.2020 09:30","71488","76176"
"29.01.2020 09:30 - 29.01.2020 09:45","71568","76338"
"29.01.2020 09:45 - 29.01.2020 10:00","71822","76591"
"29.01.2020 10:00 - 29.01.2020 10:15","71533","76615"
"29.01.2020 10:15 - 29.01.2020 10:30","71909","76940"
"29.01.2020 10:30 - 29.01.2020 10:45","71887","76935"
"29.01.2020 10:45 - 29.01.2020 11:00","71892","77003"
"29.01.2020 11:00 - 29.01.2020 11:15","71872","77110"
"29.01.2020 11:15 - 29.01.2020 11:30","72152","77322"
"29.01.2020 11:30 - 29.01.2020 11:45","72099","77781"
"29.01.2020 11:45 - 29.01.2020 12:00","71928","77826"
"29.01.2020 12:00 - 29.01.2020 12:15","71272","77708"
"29.01.2020 12:15 - 29.01.2020 12:30","71059","76962"
"29.01.2020 12:30 - 29.01.2020 12:45","71069","77307"
"29.01.2020 12:45 - 29.01.2020 13:00","70924","77485"
"29.01.2020 13:00 - 29.01.2020 13:15","71047","77484"
"29.01.2020 13:15 - 29.01.2020 13:30","70796","77304"
"29.01.2020 13:30 - 29.01.2020 13:45","70236","76929"
"29.01.2020 13:45 - 29.01.2020 14:00","69861","76386"
"29.01.2020 14:00 - 29.01.2020 14:15","69345","76370"
"29.01.2020 14:15 - 29.01.2020 14:30","69039","76231"
"29.01.2020 14:30 - 29.01.2020 14:45","68924","75608"
"29.01.2020 14:45 - 29.01.2020 15:00","68949","75328"
"29.01.2020 15:00 - 29.01.2020 15:15","68991","75237"
"29.01.2020 15:15 - 29.01.2020 15:30","68771","74872"
"29.01.2020 15:30 - 29.01.2020 15:45","68672","74814"
"29.01.2020 15:45 - 29.01.2020 16:00","68560","74052"
"29.01.2020 16:00 - 29.01.2020 16:15","68503","73901"
"29.01.2020 16:15 - 29.01.2020 16:30","68440","73650"
"29.01.2020 16:30 - 29.01.2020 16:45","68539","73596"
"29.01.2020 16:45 - 29.01.2020 17:00","68856","73516"
"29.01.2020 17:00 - 29.01.2020 17:15","69693","74784"
"29.01.2020 17:15 - 29.01.2020 17:30","70571","75811"
"29.01.2020 17:30 - 29.01.2020 17:45","71432","76780"
"29.01.2020 17:45 - 29.01.2020 18:00","71933","77183"
"29.01.2020 18:00 - 29.01.2020 18:15","72088","76686"
"29.01.2020 18:15 - 29.01.2020 18:30","72018","76429"
"29.01.2020 18:30 - 29.01.2020 18:45","71870","76221"
"29.01.2020 18:45 - 29.01.2020 19:00","71789","75879"
"29.01.2020 19:00 - 29.01.2020 19:15","71549","75565"
"29.01.2020 19:15 - 29.01.2020 19:30","70745","74809"
"29.01.2020 19:30 - 29.01.2020 19:45","70235","74085"
"29.01.2020 19:45 - 29.01.2020 20:00","69634","73412"
"29.01.2020 20:00 - 29.01.2020 20:15","68207","71607"
"29.01.2020 20:15 - 29.01.2020 20:30","67121","70577"
"29.01.2020 20:30 - 29.01.2020 20:45","66084","69498"
"29.01.2020 20:45 - 29.01.2020 21:00","65220","68770"
"29.01.2020 21:00 - 29.01.2020 21:15","64517","68078"
"29.01.2020 21:15 - 29.01.2020 21:30","63868","67148"
"29.01.2020 21:30 - 29.01.2020 21:45","63240","66144"
"29.01.2020 21:45 - 29.01.2020 22:00","62722","65098"
"29.01.2020 22:00 - 29.01.2020 22:15","62539","65212"
"29.01.2020 22:15 - 29.01.2020 22:30","61754","64252"
"29.01.2020 22:30 - 29.01.2020 22:45","60685","63113"
"29.01.2020 22:45 - 29.01.2020 23:00","59710","62040"
"29.01.2020 23:00 - 29.01.2020 23:15","58566","61110"
"29.01.2020 23:15 - 29.01.2020 23:30","57587","60118"
"29.01.2020 23:30 - 29.01.2020 23:45","56682","59266"
"29.01.2020 23:45 - 30.01.2020 00:00","56131","58509"
"30.01.2020 00:00 - 30.01.2020 00:15","56708","57444"
"30.01.2020 00:15 - 30.01.2020 00:30","55201","56628"
"30.01.2020 00:30 - 30.01.2020 00:45","55026","56152"
"30.01.2020 00:45 - 30.01.2020 01:00","54472","55613"
"30.01.2020 01:00 - 30.01.2020 01:15","53577","55424"
"30.01.2020 01:15 - 30.01.2020 01:30","52436","54793"
"30.01.2020 01:30 - 30.01.2020 01:45","52642","54630"
"30.01.2020 01:45 - 30.01.2020 02:00","52770","54420"
"30.01.2020 02:00 - 30.01.2020 02:15","52275","54096"
"30.01.2020 02:15 - 30.01.2020 02:30","51892","54007"
"30.01.2020 02:30 - 30.01.2020 02:45","51490","53994"
"30.01.2020 02:45 - 30.01.2020 03:00","51977","54067"
"30.01.2020 03:00 - 30.01.2020 03:15","51780","54562"
"30.01.2020 03:15 - 30.01.2020 03:30","52263","54476"
"30.01.2020 03:30 - 30.01.2020 03:45","51801","54735"
"30.01.2020 03:45 - 30.01.2020 04:00","52333","54915"
"30.01.2020 04:00 - 30.01.2020 04:15","52551","55235"
"30.01.2020 04:15 - 30.01.2020 04:30","53047","55481"
"30.01.2020 04:30 - 30.01.2020 04:45","53492","55970"
"30.01.2020 04:45 - 30.01.2020 05:00","53798","56598"
"30.01.2020 05:00 - 30.01.2020 05:15","54817","57635"
"30.01.2020 05:15 - 30.01.2020 05:30","55270","58356"
"30.01.2020 05:30 - 30.01.2020 05:45","55921","59457"
"30.01.2020 05:45 - 30.01.2020 06:00","57688","61139"
"30.01.2020 06:00 - 30.01.2020 06:15","60510","63609"
"30.01.2020 06:15 - 30.01.2020 06:30","62726","65892"
"30.01.2020 06:30 - 30.01.2020 06:45","64364","67729"
"30.01.2020 06:45 - 30.01.2020 07:00","64922","69555"
"30.01.2020 07:00 - 30.01.2020 07:15","67953","71643"
"30.01.2020 07:15 - 30.01.2020 07:30","68798","72789"
"30.01.2020 07:30 - 30.01.2020 07:45","69597","73563"
"30.01.2020 07:45 - 30.01.2020 08:00","70606","74091"
"30.01.2020 08:00 - 30.01.2020 08:15","70976","74599"
"30.01.2020 08:15 - 30.01.2020 08:30","71127","74733"
"30.01.2020 08:30 - 30.01.2020 08:45","71385","74797"
"30.01.2020 08:45 - 30.01.2020 09:00","71915","74695"
"30.01.2020 09:00 - 30.01.2020 09:15","71621","74337"
"30.01.2020 09:15 - 30.01.2020 09:30","72360","74486"
"30.01.2020 09:30 - 30.01.2020 09:45","72448","74543"
"30.01.2020 09:45 - 30.01.2020 10:00","72740","74756"
"30.01.2020 10:00 - 30.01.2020 10:15","72543","74689"
"30.01.2020 10:15 - 30.01.2020 10:30","73085","74789"
"30.01.2020 10:30 - 30.01.2020 10:45","73059","75316"
"30.01.2020 10:45 - 30.01.2020 11:00","73032","75282"
"30.01.2020 11:00 - 30.01.2020 11:15","73197","75103"
"30.01.2020 11:15 - 30.01.2020 11:30","73249","75100"
"30.01.2020 11:30 - 30.01.2020 11:45","73770","75249"
"30.01.2020 11:45 - 30.01.2020 12:00","73550","74819"
"30.01.2020 12:00 - 30.01.2020 12:15","72561","74960"
"30.01.2020 12:15 - 30.01.2020 12:30","72377","74452"
"30.01.2020 12:30 - 30.01.2020 12:45","72451","74724"
"30.01.2020 12:45 - 30.01.2020 13:00","72459","74637"
"30.01.2020 13:00 - 30.01.2020 13:15","72497","74469"
"30.01.2020 13:15 - 30.01.2020 13:30","72371","74162"
"30.01.2020 13:30 - 30.01.2020 13:45","71742","73734"
"30.01.2020 13:45 - 30.01.2020 14:00","71742","72781"
"30.01.2020 14:00 - 30.01.2020 14:15","71322","72660"
"30.01.2020 14:15 - 30.01.2020 14:30","71027","72341"
"30.01.2020 14:30 - 30.01.2020 14:45","70166","71922"
"30.01.2020 14:45 - 30.01.2020 15:00","70421","71701"
"30.01.2020 15:00 - 30.01.2020 15:15","70465","71349"
"30.01.2020 15:15 - 30.01.2020 15:30","70359","71093"
"30.01.2020 15:30 - 30.01.2020 15:45","69629","70722"
"30.01.2020 15:45 - 30.01.2020 16:00","69623","70503"
"30.01.2020 16:00 - 30.01.2020 16:15","69277","70670"
"30.01.2020 16:15 - 30.01.2020 16:30","69050","70548"
"30.01.2020 16:30 - 30.01.2020 16:45","69509","70756"
"30.01.2020 16:45 - 30.01.2020 17:00","69475","71126"
"30.01.2020 17:00 - 30.01.2020 17:15","70412","71994"
"30.01.2020 17:15 - 30.01.2020 17:30","71214","72878"
"30.01.2020 17:30 - 30.01.2020 17:45","72113","74069"
"30.01.2020 17:45 - 30.01.2020 18:00","72176","74573"
"30.01.2020 18:00 - 30.01.2020 18:15","72246","74525"
"30.01.2020 18:15 - 30.01.2020 18:30","72265","74202"
"30.01.2020 18:30 - 30.01.2020 18:45","72268","74139"
"30.01.2020 18:45 - 30.01.2020 19:00","71316","73965"
"30.01.2020 19:00 - 30.01.2020 19:15","72332","73724"
"30.01.2020 19:15 - 30.01.2020 19:30","70781","73287"
"30.01.2020 19:30 - 30.01.2020 19:45","70270","73053"
"30.01.2020 19:45 - 30.01.2020 20:00","69763","72563"
"30.01.2020 20:00 - 30.01.2020 20:15","68626","71413"
"30.01.2020 20:15 - 30.01.2020 20:30","67132","70154"
"30.01.2020 20:30 - 30.01.2020 20:45","66918","69126"
"30.01.2020 20:45 - 30.01.2020 21:00","65929","67943"
"30.01.2020 21:00 - 30.01.2020 21:15","64645","67226"
"30.01.2020 21:15 - 30.01.2020 21:30","63539","66573"
"30.01.2020 21:30 - 30.01.2020 21:45","62336","65581"
"30.01.2020 21:45 - 30.01.2020 22:00","62316","64987"
"30.01.2020 22:00 - 30.01.2020 22:15","61778","64797"
"30.01.2020 22:15 - 30.01.2020 22:30","61010","63743"
"30.01.2020 22:30 - 30.01.2020 22:45","61160","62669"
"30.01.2020 22:45 - 30.01.2020 23:00","59564","61619"
"30.01.2020 23:00 - 30.01.2020 23:15","58357","60366"
"30.01.2020 23:15 - 30.01.2020 23:30","57392","59402"
"30.01.2020 23:30 - 30.01.2020 23:45","56660","58284"
"30.01.2020 23:45 - 31.01.2020 00:00","56313","57562"
"31.01.2020 00:00 - 31.01.2020 00:15","55468","56656"
"31.01.2020 00:15 - 31.01.2020 00:30","54214","56063"
"31.01.2020 00:30 - 31.01.2020 00:45","53839","55832"
"31.01.2020 00:45 - 31.01.2020 01:00","53468","55090"
"31.01.2020 01:00 - 31.01.2020 01:15","52315","54533"
"31.01.2020 01:15 - 31.01.2020 01:30","51521","54089"
"31.01.2020 01:30 - 31.01.2020 01:45","51651","53563"
"31.01.2020 01:45 - 31.01.2020 02:00","51482","53232"
"31.01.2020 02:00 - 31.01.2020 02:15","51308","52767"
"31.01.2020 02:15 - 31.01.2020 02:30","50978","52814"
"31.01.2020 02:30 - 31.01.2020 02:45","50772","52948"
"31.01.2020 02:45 - 31.01.2020 03:00","50958","52741"
"31.01.2020 03:00 - 31.01.2020 03:15","50804","52955"
"31.01.2020 03:15 - 31.01.2020 03:30","51288","53013"
"31.01.2020 03:30 - 31.01.2020 03:45","50960","53131"
"31.01.2020 03:45 - 31.01.2020 04:00","51476","53257"
"31.01.2020 04:00 - 31.01.2020 04:15","51690","54028"
"31.01.2020 04:15 - 31.01.2020 04:30","52475","54272"
"31.01.2020 04:30 - 31.01.2020 04:45","53065","54698"
"31.01.2020 04:45 - 31.01.2020 05:00","53435","55094"
"31.01.2020 05:00 - 31.01.2020 05:15","54509","56296"
"31.01.2020 05:15 - 31.01.2020 05:30","54866","57097"
"31.01.2020 05:30 - 31.01.2020 05:45","55761","58447"
"31.01.2020 05:45 - 31.01.2020 06:00","57607","59959"
"31.01.2020 06:00 - 31.01.2020 06:15","60319","62772"
"31.01.2020 06:15 - 31.01.2020 06:30","62424","64994"
"31.01.2020 06:30 - 31.01.2020 06:45","64163","66644"
"31.01.2020 06:45 - 31.01.2020 07:00","64933","68310"
"31.01.2020 07:00 - 31.01.2020 07:15","67682","69773"
"31.01.2020 07:15 - 31.01.2020 07:30","68734","70890"
"31.01.2020 07:30 - 31.01.2020 07:45","69676","71884"
"31.01.2020 07:45 - 31.01.2020 08:00","70370","72509"
"31.01.2020 08:00 - 31.01.2020 08:15","70800","73073"
"31.01.2020 08:15 - 31.01.2020 08:30","71281","73127"
"31.01.2020 08:30 - 31.01.2020 08:45","71328","73158"
"31.01.2020 08:45 - 31.01.2020 09:00","71945","73068"
"31.01.2020 09:00 - 31.01.2020 09:15","71646","72883"
"31.01.2020 09:15 - 31.01.2020 09:30","72101","72890"
"31.01.2020 09:30 - 31.01.2020 09:45","72276","72834"
"31.01.2020 09:45 - 31.01.2020 10:00","72585","72861"
"31.01.2020 10:00 - 31.01.2020 10:15","72289","73403"
"31.01.2020 10:15 - 31.01.2020 10:30","72599","73755"
"31.01.2020 10:30 - 31.01.2020 10:45","72613","73980"
"31.01.2020 10:45 - 31.01.2020 11:00","72626","73996"
"31.01.2020 11:00 - 31.01.2020 11:15","72632","74088"
"31.01.2020 11:15 - 31.01.2020 11:30","72826","74403"
"31.01.2020 11:30 - 31.01.2020 11:45","73145","74476"
"31.01.2020 11:45 - 31.01.2020 12:00","73173","74206"
"31.01.2020 12:00 - 31.01.2020 12:15","72115","73847"
"31.01.2020 12:15 - 31.01.2020 12:30","71899","73467"
"31.01.2020 12:30 - 31.01.2020 12:45","71902","72978"
"31.01.2020 12:45 - 31.01.2020 13:00","71583","72580"
"31.01.2020 13:00 - 31.01.2020 13:15","71351","72227"
"31.01.2020 13:15 - 31.01.2020 13:30","71319","72068"
"31.01.2020 13:30 - 31.01.2020 13:45","70418","71431"
"31.01.2020 13:45 - 31.01.2020 14:00","70016","70914"
"31.01.2020 14:00 - 31.01.2020 14:15","69792","70382"
"31.01.2020 14:15 - 31.01.2020 14:30","69366","70049"
"31.01.2020 14:30 - 31.01.2020 14:45","68431","69863"
"31.01.2020 14:45 - 31.01.2020 15:00","68611","69030"
"31.01.2020 15:00 - 31.01.2020 15:15","68460","69209"
"31.01.2020 15:15 - 31.01.2020 15:30","68235","68816"
"31.01.2020 15:30 - 31.01.2020 15:45","67828","68752"
"31.01.2020 15:45 - 31.01.2020 16:00","67533","68306"
"31.01.2020 16:00 - 31.01.2020 16:15","67374","68348"
"31.01.2020 16:15 - 31.01.2020 16:30","67077","68212"
"31.01.2020 16:30 - 31.01.2020 16:45","67501","68072"
"31.01.2020 16:45 - 31.01.2020 17:00","67508","68385"
"31.01.2020 17:00 - 31.01.2020 17:15","68336","69503"
"31.01.2020 17:15 - 31.01.2020 17:30","69263","70506"
"31.01.2020 17:30 - 31.01.2020 17:45","70144","71552"
"31.01.2020 17:45 - 31.01.2020 18:00","70267","72093"
"31.01.2020 18:00 - 31.01.2020 18:15","70572","71932"
"31.01.2020 18:15 - 31.01.2020 18:30","70512","71723"
"31.01.2020 18:30 - 31.01.2020 18:45","70510","71624"
"31.01.2020 18:45 - 31.01.2020 19:00","69757","71517"
"31.01.2020 19:00 - 31.01.2020 19:15","70145","71439"
"31.01.2020 19:15 - 31.01.2020 19:30","68723","70562"
"31.01.2020 19:30 - 31.01.2020 19:45","68185","69834"
"31.01.2020 19:45 - 31.01.2020 20:00","67487","69027"
"31.01.2020 20:00 - 31.01.2020 20:15","66195","67598"
"31.01.2020 20:15 - 31.01.2020 20:30","64776","66132"
"31.01.2020 20:30 - 31.01.2020 20:45","64227","65155"
"31.01.2020 20:45 - 31.01.2020 21:00","63152","64087"
"31.01.2020 21:00 - 31.01.2020 21:15","62082","62829"
"31.01.2020 21:15 - 31.01.2020 21:30","61348","62250"
"31.01.2020 21:30 - 31.01.2020 21:45","60239","61445"
"31.01.2020 21:45 - 31.01.2020 22:00","60032","60596"
"31.01.2020 22:00 - 31.01.2020 22:15","59852","60364"
"31.01.2020 22:15 - 31.01.2020 22:30","58984","59319"
"31.01.2020 22:30 - 31.01.2020 22:45","58985","58447"
"31.01.2020 22:45 - 31.01.2020 23:00","57685","57379"
"31.01.2020 23:00 - 31.01.2020 23:15","56496","56662"
"31.01.2020 23:15 - 31.01.2020 23:30","55648","55779"
"31.01.2020 23:30 - 31.01.2020 23:45","54931","54505"
"31.01.2020 23:45 - 01.02.2020 00:00","54466","54022"
"01.02.2020 00:00 - 01.02.2020 00:15","54458","53743"
"01.02.2020 00:15 - 01.02.2020 00:30","52994","53024"
"01.02.2020 00:30 - 01.02.2020 00:45","52654","52797"
"01.02.2020 00:45 - 01.02.2020 01:00","52044","51864"
"01.02.2020 01:00 - 01.02.2020 01:15","50904","51226"
"01.02.2020 01:15 - 01.02.2020 01:30","49965","50852"
"01.02.2020 01:30 - 01.02.2020 01:45","50227","50388"
"01.02.2020 01:45 - 01.02.2020 02:00","49954","49987"
"01.02.2020 02:00 - 01.02.2020 02:15","49464","49460"
"01.02.2020 02:15 - 01.02.2020 02:30","49120","49277"
"01.02.2020 02:30 - 01.02.2020 02:45","48708","49145"
"01.02.2020 02:45 - 01.02.2020 03:00","48884","49063"
"01.02.2020 03:00 - 01.02.2020 03:15","48615","48930"
"01.02.2020 03:15 - 01.02.2020 03:30","48821","48946"
"01.02.2020 03:30 - 01.02.2020 03:45","48495","49155"
"01.02.2020 03:45 - 01.02.2020 04:00","48752","49125"
"01.02.2020 04:00 - 01.02.2020 04:15","48887","49157"
"01.02.2020 04:15 - 01.02.2020 04:30","49166","49091"
"01.02.2020 04:30 - 01.02.2020 04:45","49125","49526"
"01.02.2020 04:45 - 01.02.2020 05:00","49033","49658"
"01.02.2020 05:00 - 01.02.2020 05:15","49174","49904"
"01.02.2020 05:15 - 01.02.2020 05:30","48959","50060"
"01.02.2020 05:30 - 01.02.2020 05:45","48748","49971"
"01.02.2020 05:45 - 01.02.2020 06:00","49025","49943"
"01.02.2020 06:00 - 01.02.2020 06:15","49550","50371"
"01.02.2020 06:15 - 01.02.2020 06:30","50100","50752"
"01.02.2020 06:30 - 01.02.2020 06:45","50605","50838"
"01.02.2020 06:45 - 01.02.2020 07:00","51132","51478"
"01.02.2020 07:00 - 01.02.2020 07:15","52233","52153"
"01.02.2020 07:15 - 01.02.2020 07:30","52749","53123"
"01.02.2020 07:30 - 01.02.2020 07:45","54031","54213"
"01.02.2020 07:45 - 01.02.2020 08:00","55051","55239"
"01.02.2020 08:00 - 01.02.2020 08:15","55935","55939"
"01.02.2020 08:15 - 01.02.2020 08:30","56660","56760"
"01.02.2020 08:30 - 01.02.2020 08:45","57576","57666"
"01.02.2020 08:45 - 01.02.2020 09:00","58425","58600"
"01.02.2020 09:00 - 01.02.2020 09:15","59236","59193"
"01.02.2020 09:15 - 01.02.2020 09:30","59884","60059"
"01.02.2020 09:30 - 01.02.2020 09:45","60354","60583"
"01.02.2020 09:45 - 01.02.2020 10:00","60787","61104"
"01.02.2020 10:00 - 01.02.2020 10:15","61043","61606"
"01.02.2020 10:15 - 01.02.2020 10:30","61312","61762"
"01.02.2020 10:30 - 01.02.2020 10:45","61463","62034"
"01.02.2020 10:45 - 01.02.2020 11:00","61377","62137"
"01.02.2020 11:00 - 01.02.2020 11:15","61560","62562"
"01.02.2020 11:15 - 01.02.2020 11:30","61538","62954"
"01.02.2020 11:30 - 01.02.2020 11:45","62067","63307"
"01.02.2020 11:45 - 01.02.2020 12:00","61988","63040"
"01.02.2020 12:00 - 01.02.2020 12:15","61497","63054"
"01.02.2020 12:15 - 01.02.2020 12:30","61163","62598"
"01.02.2020 12:30 - 01.02.2020 12:45","60868","62383"
"01.02.2020 12:45 - 01.02.2020 13:00","60634","61529"
"01.02.2020 13:00 - 01.02.2020 13:15","60328","61192"
"01.02.2020 13:15 - 01.02.2020 13:30","60037","60663"
"01.02.2020 13:30 - 01.02.2020 13:45","59449","60461"
"01.02.2020 13:45 - 01.02.2020 14:00","59192","60026"
"01.02.2020 14:00 - 01.02.2020 14:15","58585","59646"
"01.02.2020 14:15 - 01.02.2020 14:30","57981","59370"
"01.02.2020 14:30 - 01.02.2020 14:45","57851","59320"
"01.02.2020 14:45 - 01.02.2020 15:00","57564","59016"
"01.02.2020 15:00 - 01.02.2020 15:15","57641","59571"
"01.02.2020 15:15 - 01.02.2020 15:30","57452","58983"
"01.02.2020 15:30 - 01.02.2020 15:45","57452","59290"
"01.02.2020 15:45 - 01.02.2020 16:00","57459","59111"
"01.02.2020 16:00 - 01.02.2020 16:15","57570","59132"
"01.02.2020 16:15 - 01.02.2020 16:30","57583","59265"
"01.02.2020 16:30 - 01.02.2020 16:45","58059","59663"
"01.02.2020 16:45 - 01.02.2020 17:00","58440","60040"
"01.02.2020 17:00 - 01.02.2020 17:15","59446","61069"
"01.02.2020 17:15 - 01.02.2020 17:30","60231","62376"
"01.02.2020 17:30 - 01.02.2020 17:45","61444","63657"
"01.02.2020 17:45 - 01.02.2020 18:00","62027","64328"
"01.02.2020 18:00 - 01.02.2020 18:15","62632","64554"
"01.02.2020 18:15 - 01.02.2020 18:30","62769","64468"
"01.02.2020 18:30 - 01.02.2020 18:45","62727","64207"
"01.02.2020 18:45 - 01.02.2020 19:00","62242","64044"
"01.02.2020 19:00 - 01.02.2020 19:15","62013","63535"
"01.02.2020 19:15 - 01.02.2020 19:30","61052","63054"
"01.02.2020 19:30 - 01.02.2020 19:45","60832","62438"
"01.02.2020 19:45 - 01.02.2020 20:00","59812","61395"
"01.02.2020 20:00 - 01.02.2020 20:15","58835","60475"
"01.02.2020 20:15 - 01.02.2020 20:30","57569","59376"
"01.02.2020 20:30 - 01.02.2020 20:45","56980","58874"
"01.02.2020 20:45 - 01.02.2020 21:00","56111","58011"
"01.02.2020 21:00 - 01.02.2020 21:15","55526","57423"
"01.02.2020 21:15 - 01.02.2020 21:30","55058","56645"
"01.02.2020 21:30 - 01.02.2020 21:45","54381","56227"
"01.02.2020 21:45 - 01.02.2020 22:00","54477","55878"
"01.02.2020 22:00 - 01.02.2020 22:15","54735","56135"
"01.02.2020 22:15 - 01.02.2020 22:30","54208","55656"
"01.02.2020 22:30 - 01.02.2020 22:45","53983","54942"
"01.02.2020 22:45 - 01.02.2020 23:00","53095","54365"
"01.02.2020 23:00 - 01.02.2020 23:15","52326","53738"
"01.02.2020 23:15 - 01.02.2020 23:30","51718","52922"
"01.02.2020 23:30 - 01.02.2020 23:45","51095","52332"
"01.02.2020 23:45 - 02.02.2020 00:00","50555","51718"
"02.02.2020 00:00 - 02.02.2020 00:15","47425","50170"
"02.02.2020 00:15 - 02.02.2020 00:30","46512","49382"
"02.02.2020 00:30 - 02.02.2020 00:45","45833","49161"
"02.02.2020 00:45 - 02.02.2020 01:00","45430","48613"
"02.02.2020 01:00 - 02.02.2020 01:15","45002","47913"
"02.02.2020 01:15 - 02.02.2020 01:30","44465","47503"
"02.02.2020 01:30 - 02.02.2020 01:45","44052","47198"
"02.02.2020 01:45 - 02.02.2020 02:00","43978","46825"
"02.02.2020 02:00 - 02.02.2020 02:15","43350","46163"
"02.02.2020 02:15 - 02.02.2020 02:30","43229","46037"
"02.02.2020 02:30 - 02.02.2020 02:45","42895","46073"
"02.02.2020 02:45 - 02.02.2020 03:00","42728","45922"
"02.02.2020 03:00 - 02.02.2020 03:15","42614","46052"
"02.02.2020 03:15 - 02.02.2020 03:30","42646","46164"
"02.02.2020 03:30 - 02.02.2020 03:45","42650","46397"
"02.02.2020 03:45 - 02.02.2020 04:00","42691","46460"
"02.02.2020 04:00 - 02.02.2020 04:15","42732","46634"
"02.02.2020 04:15 - 02.02.2020 04:30","42986","46920"
"02.02.2020 04:30 - 02.02.2020 04:45","43336","47216"
"02.02.2020 04:45 - 02.02.2020 05:00","43424","47033"
"02.02.2020 05:00 - 02.02.2020 05:15","43510","46939"
"02.02.2020 05:15 - 02.02.2020 05:30","43276","46546"
"02.02.2020 05:30 - 02.02.2020 05:45","43248","46358"
