"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2019 12:15 - 05.01.2019 12:30","59122","60904"
"05.01.2019 12:30 - 05.01.2019 12:45","58933","60763"
"05.01.2019 12:45 - 05.01.2019 13:00","58340","60350"
"05.01.2019 13:00 - 05.01.2019 13:15","57292","60236"
"05.01.2019 13:15 - 05.01.2019 13:30","56735","59635"
"05.01.2019 13:30 - 05.01.2019 13:45","56560","59239"
"05.01.2019 13:45 - 05.01.2019 14:00","55545","58957"
"05.01.2019 14:00 - 05.01.2019 14:15","55570","58956"
"05.01.2019 14:15 - 05.01.2019 14:30","54849","58462"
"05.01.2019 14:30 - 05.01.2019 14:45","54773","58405"
"05.01.2019 14:45 - 05.01.2019 15:00","55426","58067"
"05.01.2019 15:00 - 05.01.2019 15:15","55934","58274"
"05.01.2019 15:15 - 05.01.2019 15:30","54908","57991"
"05.01.2019 15:30 - 05.01.2019 15:45","55066","57912"
"05.01.2019 15:45 - 05.01.2019 16:00","55291","57968"
"05.01.2019 16:00 - 05.01.2019 16:15","55440","58248"
"05.01.2019 16:15 - 05.01.2019 16:30","56268","58587"
"05.01.2019 16:30 - 05.01.2019 16:45","57057","59208"
"05.01.2019 16:45 - 05.01.2019 17:00","57577","60256"
"05.01.2019 17:00 - 05.01.2019 17:15","58751","61521"
"05.01.2019 17:15 - 05.01.2019 17:30","59379","61860"
"05.01.2019 17:30 - 05.01.2019 17:45","59470","62042"
"05.01.2019 17:45 - 05.01.2019 18:00","59923","62287"
"05.01.2019 18:00 - 05.01.2019 18:15","59730","62491"
"05.01.2019 18:15 - 05.01.2019 18:30","59964","61821"
"05.01.2019 18:30 - 05.01.2019 18:45","59793","61930"
"05.01.2019 18:45 - 05.01.2019 19:00","58566","61495"
"05.01.2019 19:00 - 05.01.2019 19:15","58236","61088"
"05.01.2019 19:15 - 05.01.2019 19:30","57721","60415"
"05.01.2019 19:30 - 05.01.2019 19:45","57298","59797"
"05.01.2019 19:45 - 05.01.2019 20:00","55786","59072"
"05.01.2019 20:00 - 05.01.2019 20:15","55420","57601"
"05.01.2019 20:15 - 05.01.2019 20:30","54009","56503"
"05.01.2019 20:30 - 05.01.2019 20:45","53621","55719"
"05.01.2019 20:45 - 05.01.2019 21:00","53294","55127"
"05.01.2019 21:00 - 05.01.2019 21:15","52358","54510"
"05.01.2019 21:15 - 05.01.2019 21:30","51973","54088"
"05.01.2019 21:30 - 05.01.2019 21:45","52478","53742"
"05.01.2019 21:45 - 05.01.2019 22:00","51829","53308"
"05.01.2019 22:00 - 05.01.2019 22:15","52351","53766"
"05.01.2019 22:15 - 05.01.2019 22:30","50492","53255"
"05.01.2019 22:30 - 05.01.2019 22:45","50847","52519"
"05.01.2019 22:45 - 05.01.2019 23:00","49415","52042"
"05.01.2019 23:00 - 05.01.2019 23:15","49304","50940"
"05.01.2019 23:15 - 05.01.2019 23:30","48246","50053"
"05.01.2019 23:30 - 05.01.2019 23:45","46769","49471"
"05.01.2019 23:45 - 06.01.2019 00:00","46016","48894"
"06.01.2019 00:00 - 06.01.2019 00:15","45689","47884"
"06.01.2019 00:15 - 06.01.2019 00:30","45432","46817"
"06.01.2019 00:30 - 06.01.2019 00:45","45096","46224"
"06.01.2019 00:45 - 06.01.2019 01:00","44746","45652"
"06.01.2019 01:00 - 06.01.2019 01:15","44341","45092"
"06.01.2019 01:15 - 06.01.2019 01:30","43396","44568"
"06.01.2019 01:30 - 06.01.2019 01:45","43718","44403"
"06.01.2019 01:45 - 06.01.2019 02:00","43245","44116"
"06.01.2019 02:00 - 06.01.2019 02:15","42947","43504"
"06.01.2019 02:15 - 06.01.2019 02:30","42468","43309"
"06.01.2019 02:30 - 06.01.2019 02:45","42893","43079"
"06.01.2019 02:45 - 06.01.2019 03:00","42954","42940"
"06.01.2019 03:00 - 06.01.2019 03:15","42487","43079"
"06.01.2019 03:15 - 06.01.2019 03:30","42611","43194"
"06.01.2019 03:30 - 06.01.2019 03:45","42508","43027"
"06.01.2019 03:45 - 06.01.2019 04:00","42454","42870"
"06.01.2019 04:00 - 06.01.2019 04:15","42873","42913"
"06.01.2019 04:15 - 06.01.2019 04:30","42416","43074"
"06.01.2019 04:30 - 06.01.2019 04:45","42780","43027"
"06.01.2019 04:45 - 06.01.2019 05:00","42817","43101"
"06.01.2019 05:00 - 06.01.2019 05:15","42503","43050"
"06.01.2019 05:15 - 06.01.2019 05:30","42041","42655"
"06.01.2019 05:30 - 06.01.2019 05:45","42138","42455"
"06.01.2019 05:45 - 06.01.2019 06:00","41932","42296"
"06.01.2019 06:00 - 06.01.2019 06:15","41075","42108"
"06.01.2019 06:15 - 06.01.2019 06:30","41542","42226"
"06.01.2019 06:30 - 06.01.2019 06:45","41810","42244"
"06.01.2019 06:45 - 06.01.2019 07:00","42137","42445"
"06.01.2019 07:00 - 06.01.2019 07:15","42326","42873"
"06.01.2019 07:15 - 06.01.2019 07:30","42537","43009"
"06.01.2019 07:30 - 06.01.2019 07:45","43905","43377"
"06.01.2019 07:45 - 06.01.2019 08:00","44623","44144"
"06.01.2019 08:00 - 06.01.2019 08:15","45799","44984"
"06.01.2019 08:15 - 06.01.2019 08:30","45873","45505"
"06.01.2019 08:30 - 06.01.2019 08:45","46672","46218"
"06.01.2019 08:45 - 06.01.2019 09:00","47334","47141"
"06.01.2019 09:00 - 06.01.2019 09:15","48279","48231"
"06.01.2019 09:15 - 06.01.2019 09:30","50249","49124"
"06.01.2019 09:30 - 06.01.2019 09:45","49716","49955"
"06.01.2019 09:45 - 06.01.2019 10:00","50444","50566"
"06.01.2019 10:00 - 06.01.2019 10:15","50746","51470"
"06.01.2019 10:15 - 06.01.2019 10:30","51154","52098"
"06.01.2019 10:30 - 06.01.2019 10:45","51217","52778"
"06.01.2019 10:45 - 06.01.2019 11:00","52015","53422"
"06.01.2019 11:00 - 06.01.2019 11:15","53022","54259"
"06.01.2019 11:15 - 06.01.2019 11:30","53387","54820"
"06.01.2019 11:30 - 06.01.2019 11:45","54204","55353"
"06.01.2019 11:45 - 06.01.2019 12:00","54194","55603"
"06.01.2019 12:00 - 06.01.2019 12:15","53465","55865"
"06.01.2019 12:15 - 06.01.2019 12:30","53571","55575"
"06.01.2019 12:30 - 06.01.2019 12:45","53145","55408"
"06.01.2019 12:45 - 06.01.2019 13:00","52885","55141"
"06.01.2019 13:00 - 06.01.2019 13:15","52434","54618"
"06.01.2019 13:15 - 06.01.2019 13:30","51773","54131"
"06.01.2019 13:30 - 06.01.2019 13:45","51563","54015"
"06.01.2019 13:45 - 06.01.2019 14:00","51085","53648"
"06.01.2019 14:00 - 06.01.2019 14:15","50938","53838"
"06.01.2019 14:15 - 06.01.2019 14:30","50272","53613"
"06.01.2019 14:30 - 06.01.2019 14:45","50223","53394"
"06.01.2019 14:45 - 06.01.2019 15:00","50599","53046"
"06.01.2019 15:00 - 06.01.2019 15:15","51273","52619"
"06.01.2019 15:15 - 06.01.2019 15:30","50422","52748"
"06.01.2019 15:30 - 06.01.2019 15:45","50596","52721"
"06.01.2019 15:45 - 06.01.2019 16:00","50543","52749"
"06.01.2019 16:00 - 06.01.2019 16:15","51523","53201"
"06.01.2019 16:15 - 06.01.2019 16:30","52061","53811"
"06.01.2019 16:30 - 06.01.2019 16:45","52705","54790"
"06.01.2019 16:45 - 06.01.2019 17:00","53186","56049"
"06.01.2019 17:00 - 06.01.2019 17:15","54727","57216"
"06.01.2019 17:15 - 06.01.2019 17:30","55408","57978"
"06.01.2019 17:30 - 06.01.2019 17:45","55615","58349"
"06.01.2019 17:45 - 06.01.2019 18:00","56218","58502"
"06.01.2019 18:00 - 06.01.2019 18:15","56263","59351"
"06.01.2019 18:15 - 06.01.2019 18:30","56505","59263"
"06.01.2019 18:30 - 06.01.2019 18:45","56323","58821"
"06.01.2019 18:45 - 06.01.2019 19:00","55300","58242"
"06.01.2019 19:00 - 06.01.2019 19:15","55272","58246"
"06.01.2019 19:15 - 06.01.2019 19:30","54790","57436"
"06.01.2019 19:30 - 06.01.2019 19:45","54292","57188"
"06.01.2019 19:45 - 06.01.2019 20:00","52953","56497"
"06.01.2019 20:00 - 06.01.2019 20:15","53323","56059"
"06.01.2019 20:15 - 06.01.2019 20:30","52319","55392"
"06.01.2019 20:30 - 06.01.2019 20:45","51786","54497"
"06.01.2019 20:45 - 06.01.2019 21:00","51584","53958"
"06.01.2019 21:00 - 06.01.2019 21:15","50730","53842"
"06.01.2019 21:15 - 06.01.2019 21:30","50511","53671"
"06.01.2019 21:30 - 06.01.2019 21:45","51134","53103"
"06.01.2019 21:45 - 06.01.2019 22:00","51013","52939"
"06.01.2019 22:00 - 06.01.2019 22:15","51628","53022"
"06.01.2019 22:15 - 06.01.2019 22:30","50049","53380"
"06.01.2019 22:30 - 06.01.2019 22:45","50288","52663"
"06.01.2019 22:45 - 06.01.2019 23:00","49065","51819"
"06.01.2019 23:00 - 06.01.2019 23:15","48991","51111"
"06.01.2019 23:15 - 06.01.2019 23:30","48085","50307"
"06.01.2019 23:30 - 06.01.2019 23:45","46441","49410"
"06.01.2019 23:45 - 07.01.2019 00:00","46263","48627"
"07.01.2019 00:00 - 07.01.2019 00:15","45216","47764"
"07.01.2019 00:15 - 07.01.2019 00:30","44877","47079"
"07.01.2019 00:30 - 07.01.2019 00:45","44320","46629"
"07.01.2019 00:45 - 07.01.2019 01:00","43827","46048"
"07.01.2019 01:00 - 07.01.2019 01:15","43497","45757"
"07.01.2019 01:15 - 07.01.2019 01:30","43134","45195"
"07.01.2019 01:30 - 07.01.2019 01:45","42994","45195"
"07.01.2019 01:45 - 07.01.2019 02:00","42876","44886"
"07.01.2019 02:00 - 07.01.2019 02:15","42591","44814"
"07.01.2019 02:15 - 07.01.2019 02:30","42470","44605"
"07.01.2019 02:30 - 07.01.2019 02:45","42738","44784"
"07.01.2019 02:45 - 07.01.2019 03:00","42749","44912"
"07.01.2019 03:00 - 07.01.2019 03:15","42703","45186"
"07.01.2019 03:15 - 07.01.2019 03:30","42649","45269"
"07.01.2019 03:30 - 07.01.2019 03:45","42781","45511"
"07.01.2019 03:45 - 07.01.2019 04:00","43096","45723"
"07.01.2019 04:00 - 07.01.2019 04:15","43852","46399"
"07.01.2019 04:15 - 07.01.2019 04:30","44123","46917"
"07.01.2019 04:30 - 07.01.2019 04:45","44492","47545"
"07.01.2019 04:45 - 07.01.2019 05:00","45030","48348"
"07.01.2019 05:00 - 07.01.2019 05:15","46391","49832"
"07.01.2019 05:15 - 07.01.2019 05:30","47095","50685"
"07.01.2019 05:30 - 07.01.2019 05:45","48294","51952"
"07.01.2019 05:45 - 07.01.2019 06:00","49672","53808"
"07.01.2019 06:00 - 07.01.2019 06:15","52455","57132"
"07.01.2019 06:15 - 07.01.2019 06:30","54669","59646"
"07.01.2019 06:30 - 07.01.2019 06:45","56254","61464"
"07.01.2019 06:45 - 07.01.2019 07:00","57847","62978"
"07.01.2019 07:00 - 07.01.2019 07:15","59397","65268"
"07.01.2019 07:15 - 07.01.2019 07:30","60140","66146"
"07.01.2019 07:30 - 07.01.2019 07:45","61208","67398"
"07.01.2019 07:45 - 07.01.2019 08:00","62089","68149"
"07.01.2019 08:00 - 07.01.2019 08:15","63284","69287"
"07.01.2019 08:15 - 07.01.2019 08:30","63320","69403"
"07.01.2019 08:30 - 07.01.2019 08:45","63454","69650"
"07.01.2019 08:45 - 07.01.2019 09:00","63705","69856"
"07.01.2019 09:00 - 07.01.2019 09:15","63502","69676"
"07.01.2019 09:15 - 07.01.2019 09:30","63803","69660"
"07.01.2019 09:30 - 07.01.2019 09:45","63978","69875"
"07.01.2019 09:45 - 07.01.2019 10:00","64312","70156"
"07.01.2019 10:00 - 07.01.2019 10:15","64544","70647"
"07.01.2019 10:15 - 07.01.2019 10:30","64630","71005"
"07.01.2019 10:30 - 07.01.2019 10:45","64804","71311"
"07.01.2019 10:45 - 07.01.2019 11:00","65209","71474"
"07.01.2019 11:00 - 07.01.2019 11:15","65648","71768"
"07.01.2019 11:15 - 07.01.2019 11:30","65887","72091"
"07.01.2019 11:30 - 07.01.2019 11:45","66313","72162"
"07.01.2019 11:45 - 07.01.2019 12:00","66879","72188"
"07.01.2019 12:00 - 07.01.2019 12:15","65691","71971"
"07.01.2019 12:15 - 07.01.2019 12:30","65874","71929"
"07.01.2019 12:30 - 07.01.2019 12:45","65612","71933"
"07.01.2019 12:45 - 07.01.2019 13:00","65806","71860"
"07.01.2019 13:00 - 07.01.2019 13:15","65719","72052"
"07.01.2019 13:15 - 07.01.2019 13:30","65346","72061"
"07.01.2019 13:30 - 07.01.2019 13:45","65023","71898"
"07.01.2019 13:45 - 07.01.2019 14:00","64669","71388"
"07.01.2019 14:00 - 07.01.2019 14:15","64502","71496"
"07.01.2019 14:15 - 07.01.2019 14:30","64222","71588"
"07.01.2019 14:30 - 07.01.2019 14:45","64302","71624"
"07.01.2019 14:45 - 07.01.2019 15:00","63689","71485"
"07.01.2019 15:00 - 07.01.2019 15:15","62601","71844"
"07.01.2019 15:15 - 07.01.2019 15:30","64264","71467"
"07.01.2019 15:30 - 07.01.2019 15:45","64088","71232"
"07.01.2019 15:45 - 07.01.2019 16:00","63714","71332"
"07.01.2019 16:00 - 07.01.2019 16:15","64067","71625"
"07.01.2019 16:15 - 07.01.2019 16:30","63178","72246"
"07.01.2019 16:30 - 07.01.2019 16:45","61312","72699"
"07.01.2019 16:45 - 07.01.2019 17:00","61820","73519"
"07.01.2019 17:00 - 07.01.2019 17:15","62900","74472"
"07.01.2019 17:15 - 07.01.2019 17:30","63324","74734"
"07.01.2019 17:30 - 07.01.2019 17:45","63564","74832"
"07.01.2019 17:45 - 07.01.2019 18:00","63879","74916"
"07.01.2019 18:00 - 07.01.2019 18:15","63455","74455"
"07.01.2019 18:15 - 07.01.2019 18:30","63383","73914"
"07.01.2019 18:30 - 07.01.2019 18:45","63579","73634"
"07.01.2019 18:45 - 07.01.2019 19:00","63319","73326"
"07.01.2019 19:00 - 07.01.2019 19:15","62854","72860"
"07.01.2019 19:15 - 07.01.2019 19:30","62405","72042"
"07.01.2019 19:30 - 07.01.2019 19:45","62167","71516"
"07.01.2019 19:45 - 07.01.2019 20:00","61443","71164"
"07.01.2019 20:00 - 07.01.2019 20:15","61019","69966"
"07.01.2019 20:15 - 07.01.2019 20:30","60003","68925"
"07.01.2019 20:30 - 07.01.2019 20:45","59554","68161"
"07.01.2019 20:45 - 07.01.2019 21:00","59033","67245"
"07.01.2019 21:00 - 07.01.2019 21:15","58523","66725"
"07.01.2019 21:15 - 07.01.2019 21:30","57959","65986"
"07.01.2019 21:30 - 07.01.2019 21:45","57996","65235"
"07.01.2019 21:45 - 07.01.2019 22:00","56984","64163"
"07.01.2019 22:00 - 07.01.2019 22:15","56699","63872"
"07.01.2019 22:15 - 07.01.2019 22:30","55646","62925"
"07.01.2019 22:30 - 07.01.2019 22:45","55106","61837"
"07.01.2019 22:45 - 07.01.2019 23:00","53826","60540"
"07.01.2019 23:00 - 07.01.2019 23:15","52658","59429"
"07.01.2019 23:15 - 07.01.2019 23:30","51731","58767"
"07.01.2019 23:30 - 07.01.2019 23:45","50609","57809"
"07.01.2019 23:45 - 08.01.2019 00:00","49912","57224"
"08.01.2019 00:00 - 08.01.2019 00:15","51701","55277"
"08.01.2019 00:15 - 08.01.2019 00:30","51878","54625"
"08.01.2019 00:30 - 08.01.2019 00:45","51461","53966"
"08.01.2019 00:45 - 08.01.2019 01:00","50851","53503"
"08.01.2019 01:00 - 08.01.2019 01:15","50269","53131"
"08.01.2019 01:15 - 08.01.2019 01:30","49839","52805"
"08.01.2019 01:30 - 08.01.2019 01:45","49643","52397"
"08.01.2019 01:45 - 08.01.2019 02:00","49509","51834"
"08.01.2019 02:00 - 08.01.2019 02:15","49193","51683"
"08.01.2019 02:15 - 08.01.2019 02:30","49041","51662"
"08.01.2019 02:30 - 08.01.2019 02:45","49311","51637"
"08.01.2019 02:45 - 08.01.2019 03:00","49422","51653"
"08.01.2019 03:00 - 08.01.2019 03:15","49422","51946"
"08.01.2019 03:15 - 08.01.2019 03:30","49449","52078"
"08.01.2019 03:30 - 08.01.2019 03:45","49600","52336"
"08.01.2019 03:45 - 08.01.2019 04:00","49578","52567"
"08.01.2019 04:00 - 08.01.2019 04:15","50026","52993"
"08.01.2019 04:15 - 08.01.2019 04:30","50391","53474"
"08.01.2019 04:30 - 08.01.2019 04:45","50716","54211"
"08.01.2019 04:45 - 08.01.2019 05:00","51158","54736"
"08.01.2019 05:00 - 08.01.2019 05:15","52201","55906"
"08.01.2019 05:15 - 08.01.2019 05:30","52600","56511"
"08.01.2019 05:30 - 08.01.2019 05:45","53630","57826"
"08.01.2019 05:45 - 08.01.2019 06:00","54661","59077"
"08.01.2019 06:00 - 08.01.2019 06:15","57003","62002"
"08.01.2019 06:15 - 08.01.2019 06:30","59277","63822"
"08.01.2019 06:30 - 08.01.2019 06:45","60727","65634"
"08.01.2019 06:45 - 08.01.2019 07:00","62132","67297"
"08.01.2019 07:00 - 08.01.2019 07:15","63805","69445"
"08.01.2019 07:15 - 08.01.2019 07:30","64458","70712"
"08.01.2019 07:30 - 08.01.2019 07:45","65571","71594"
"08.01.2019 07:45 - 08.01.2019 08:00","66350","72318"
"08.01.2019 08:00 - 08.01.2019 08:15","67315","73260"
"08.01.2019 08:15 - 08.01.2019 08:30","67269","73602"
"08.01.2019 08:30 - 08.01.2019 08:45","67314","73572"
"08.01.2019 08:45 - 08.01.2019 09:00","67506","73368"
"08.01.2019 09:00 - 08.01.2019 09:15","67199","73244"
"08.01.2019 09:15 - 08.01.2019 09:30","67520","73545"
"08.01.2019 09:30 - 08.01.2019 09:45","67533","73647"
"08.01.2019 09:45 - 08.01.2019 10:00","67967","73800"
"08.01.2019 10:00 - 08.01.2019 10:15","67996","74209"
"08.01.2019 10:15 - 08.01.2019 10:30","68039","73998"
"08.01.2019 10:30 - 08.01.2019 10:45","68132","74241"
"08.01.2019 10:45 - 08.01.2019 11:00","68278","74309"
"08.01.2019 11:00 - 08.01.2019 11:15","68689","74682"
"08.01.2019 11:15 - 08.01.2019 11:30","68813","74807"
"08.01.2019 11:30 - 08.01.2019 11:45","69150","74968"
"08.01.2019 11:45 - 08.01.2019 12:00","68852","74721"
"08.01.2019 12:00 - 08.01.2019 12:15","68265","74773"
"08.01.2019 12:15 - 08.01.2019 12:30","68446","74565"
"08.01.2019 12:30 - 08.01.2019 12:45","68263","74495"
"08.01.2019 12:45 - 08.01.2019 13:00","68504","74414"
"08.01.2019 13:00 - 08.01.2019 13:15","68320","74626"
"08.01.2019 13:15 - 08.01.2019 13:30","67919","74559"
"08.01.2019 13:30 - 08.01.2019 13:45","67785","74258"
"08.01.2019 13:45 - 08.01.2019 14:00","67268","74014"
"08.01.2019 14:00 - 08.01.2019 14:15","67158","73761"
"08.01.2019 14:15 - 08.01.2019 14:30","66842","73725"
"08.01.2019 14:30 - 08.01.2019 14:45","67022","73621"
"08.01.2019 14:45 - 08.01.2019 15:00","66892","73295"
"08.01.2019 15:00 - 08.01.2019 15:15","66761","73372"
"08.01.2019 15:15 - 08.01.2019 15:30","66968","73235"
"08.01.2019 15:30 - 08.01.2019 15:45","66848","73031"
"08.01.2019 15:45 - 08.01.2019 16:00","66815","73065"
"08.01.2019 16:00 - 08.01.2019 16:15","67044","73291"
"08.01.2019 16:15 - 08.01.2019 16:30","67087","73499"
"08.01.2019 16:30 - 08.01.2019 16:45","67258","74179"
"08.01.2019 16:45 - 08.01.2019 17:00","68667","74795"
"08.01.2019 17:00 - 08.01.2019 17:15","69211","75478"
"08.01.2019 17:15 - 08.01.2019 17:30","69778","75780"
"08.01.2019 17:30 - 08.01.2019 17:45","69835","76042"
"08.01.2019 17:45 - 08.01.2019 18:00","70234","76054"
"08.01.2019 18:00 - 08.01.2019 18:15","69780","75494"
"08.01.2019 18:15 - 08.01.2019 18:30","69733","75524"
"08.01.2019 18:30 - 08.01.2019 18:45","69699","75286"
"08.01.2019 18:45 - 08.01.2019 19:00","69214","74856"
"08.01.2019 19:00 - 08.01.2019 19:15","68621","74402"
"08.01.2019 19:15 - 08.01.2019 19:30","68024","73676"
"08.01.2019 19:30 - 08.01.2019 19:45","67470","73299"
"08.01.2019 19:45 - 08.01.2019 20:00","66493","72636"
"08.01.2019 20:00 - 08.01.2019 20:15","65631","71352"
"08.01.2019 20:15 - 08.01.2019 20:30","64116","70026"
"08.01.2019 20:30 - 08.01.2019 20:45","63369","68969"
"08.01.2019 20:45 - 08.01.2019 21:00","62572","68028"
"08.01.2019 21:00 - 08.01.2019 21:15","61544","67251"
"08.01.2019 21:15 - 08.01.2019 21:30","60816","66454"
"08.01.2019 21:30 - 08.01.2019 21:45","60474","65514"
"08.01.2019 21:45 - 08.01.2019 22:00","59935","64899"
"08.01.2019 22:00 - 08.01.2019 22:15","59843","64368"
"08.01.2019 22:15 - 08.01.2019 22:30","58839","63425"
"08.01.2019 22:30 - 08.01.2019 22:45","58198","62491"
"08.01.2019 22:45 - 08.01.2019 23:00","56765","61479"
"08.01.2019 23:00 - 08.01.2019 23:15","55715","60514"
"08.01.2019 23:15 - 08.01.2019 23:30","54623","59519"
"08.01.2019 23:30 - 08.01.2019 23:45","53433","58764"
"08.01.2019 23:45 - 09.01.2019 00:00","52635","57851"
"09.01.2019 00:00 - 09.01.2019 00:15","52767","56515"
"09.01.2019 00:15 - 09.01.2019 00:30","52377","55838"
"09.01.2019 00:30 - 09.01.2019 00:45","51725","54848"
"09.01.2019 00:45 - 09.01.2019 01:00","51225","54288"
"09.01.2019 01:00 - 09.01.2019 01:15","50737","53919"
"09.01.2019 01:15 - 09.01.2019 01:30","50046","53754"
"09.01.2019 01:30 - 09.01.2019 01:45","50179","53522"
"09.01.2019 01:45 - 09.01.2019 02:00","49856","52974"
"09.01.2019 02:00 - 09.01.2019 02:15","49505","52355"
"09.01.2019 02:15 - 09.01.2019 02:30","49286","52654"
"09.01.2019 02:30 - 09.01.2019 02:45","49667","52591"
"09.01.2019 02:45 - 09.01.2019 03:00","49741","52761"
"09.01.2019 03:00 - 09.01.2019 03:15","49627","52882"
"09.01.2019 03:15 - 09.01.2019 03:30","49699","52816"
"09.01.2019 03:30 - 09.01.2019 03:45","49813","53225"
"09.01.2019 03:45 - 09.01.2019 04:00","49885","53663"
"09.01.2019 04:00 - 09.01.2019 04:15","50596","53785"
"09.01.2019 04:15 - 09.01.2019 04:30","50658","54592"
"09.01.2019 04:30 - 09.01.2019 04:45","51050","55349"
"09.01.2019 04:45 - 09.01.2019 05:00","51435","55306"
"09.01.2019 05:00 - 09.01.2019 05:15","52364","56316"
"09.01.2019 05:15 - 09.01.2019 05:30","52771","57027"
"09.01.2019 05:30 - 09.01.2019 05:45","53893","58540"
"09.01.2019 05:45 - 09.01.2019 06:00","55182","59314"
"09.01.2019 06:00 - 09.01.2019 06:15","56945","61723"
"09.01.2019 06:15 - 09.01.2019 06:30","59197","64253"
"09.01.2019 06:30 - 09.01.2019 06:45","60674","65992"
"09.01.2019 06:45 - 09.01.2019 07:00","62117","67793"
"09.01.2019 07:00 - 09.01.2019 07:15","63594","69899"
"09.01.2019 07:15 - 09.01.2019 07:30","63378","70913"
"09.01.2019 07:30 - 09.01.2019 07:45","64289","71877"
"09.01.2019 07:45 - 09.01.2019 08:00","65229","72954"
"09.01.2019 08:00 - 09.01.2019 08:15","66254","73821"
"09.01.2019 08:15 - 09.01.2019 08:30","66031","74299"
"09.01.2019 08:30 - 09.01.2019 08:45","66426","74102"
"09.01.2019 08:45 - 09.01.2019 09:00","66680","74234"
"09.01.2019 09:00 - 09.01.2019 09:15","66548","74141"
"09.01.2019 09:15 - 09.01.2019 09:30","67396","74629"
"09.01.2019 09:30 - 09.01.2019 09:45","67144","74756"
"09.01.2019 09:45 - 09.01.2019 10:00","67757","75187"
"09.01.2019 10:00 - 09.01.2019 10:15","67607","75329"
"09.01.2019 10:15 - 09.01.2019 10:30","67502","75227"
"09.01.2019 10:30 - 09.01.2019 10:45","67617","75551"
"09.01.2019 10:45 - 09.01.2019 11:00","67902","75946"
"09.01.2019 11:00 - 09.01.2019 11:15","68258","76226"
"09.01.2019 11:15 - 09.01.2019 11:30","68590","76290"
"09.01.2019 11:30 - 09.01.2019 11:45","68680","76584"
"09.01.2019 11:45 - 09.01.2019 12:00","68373","76474"
"09.01.2019 12:00 - 09.01.2019 12:15","68043","76029"
"09.01.2019 12:15 - 09.01.2019 12:30","68295","75845"
"09.01.2019 12:30 - 09.01.2019 12:45","68200","75890"
"09.01.2019 12:45 - 09.01.2019 13:00","68462","75839"
"09.01.2019 13:00 - 09.01.2019 13:15","68436","76058"
"09.01.2019 13:15 - 09.01.2019 13:30","68083","75714"
"09.01.2019 13:30 - 09.01.2019 13:45","67830","75457"
"09.01.2019 13:45 - 09.01.2019 14:00","67430","75038"
"09.01.2019 14:00 - 09.01.2019 14:15","67476","75053"
"09.01.2019 14:15 - 09.01.2019 14:30","66991","75139"
"09.01.2019 14:30 - 09.01.2019 14:45","67037","74775"
"09.01.2019 14:45 - 09.01.2019 15:00","67028","74525"
"09.01.2019 15:00 - 09.01.2019 15:15","67086","74630"
"09.01.2019 15:15 - 09.01.2019 15:30","67212","74160"
"09.01.2019 15:30 - 09.01.2019 15:45","67012","74026"
"09.01.2019 15:45 - 09.01.2019 16:00","67091","73851"
